Filename,Index,X Min [m],X Max [m],Contour Length [nm],Bending Length [pm],Stretch Modulus,Residual RMS [pN],Breaking Force [pN],Critical Loading Rate [N/s]
force-save-2023.03.06-15.26.18.282.jpk-force,0,1.68e-07,1.66e-06,1819.9999999999998,1900.0,,15.0,75.3,1.34e-09
force-save-2023.03.06-15.17.01.320.jpk-force,0,1.85e-07,1.84e-06,2489.9999999999995,43.300000000000004,,14.8,395.0,1.55e-09
force-save-2023.03.06-15.14.16.351.jpk-force,0,2.37e-10,1.93e-06,3449.9999999999995,59.099999999999994,,14.700000000000001,112.0,1.98e-10
force-save-2023.03.06-14.57.52.880.jpk-force,1,1.19e-06,1.98e-06,3449.9999999999995,45.2,,14.700000000000001,155.0,2.76e-10
force-save-2023.03.06-15.34.33.271.jpk-force,2,1.53e-07,4.96e-07,811.0,99.3,,14.4,83.5,7.05e-10
force-save-2023.03.06-15.39.33.296.jpk-force,0,1.09e-07,1.09e-06,1329.9999999999998,188.0,,14.4,179.0,1.96e-09
force-save-2023.03.06-15.17.01.320.jpk-force,1,1.87e-06,2.09e-06,2330.0,124.00000000000001,,14.1,787.0,7.79e-09
force-save-2023.03.06-14.52.29.259.jpk-force,0,2.55e-07,2.55e-06,3799.9999999999995,94.8,,13.9,118.0,2.4e-10
force-save-2023.03.06-15.08.32.393.jpk-force,1,3.18e-07,9.56e-07,1159.9999999999998,301.0,,13.8,121.0,1.58e-09
force-save-2023.03.06-15.16.37.395.jpk-force,2,7.31e-07,1.4e-06,2649.9999999999995,21.5,,13.8,270.0,5.98e-10
force-save-2023.03.06-15.01.05.024.jpk-force,0,1.32e-07,1.31e-06,2079.9999999999995,31.2,,13.5,293.0,9.84e-10
force-save-2023.03.06-15.14.02.542.jpk-force,0,1.16e-07,1.11e-06,2200.0,55.699999999999996,,13.4,93.7,2.43e-10
force-save-2023.03.06-14.58.34.001.jpk-force,3,2.69e-07,1.08e-06,2839.9999999999995,27.099999999999998,,13.1,118.0,2.34e-10
force-save-2023.03.06-15.24.14.359.jpk-force,1,3.42e-07,7.25e-07,1749.9999999999998,33.699999999999996,,13.1,109.0,3.52e-10
force-save-2023.03.06-15.00.10.144.jpk-force,0,1.66e-07,1.5e-06,2979.9999999999995,39.199999999999996,,13.1,133.0,2.56e-10
force-save-2023.03.06-15.17.01.320.jpk-force,6,2.59e-06,2.68e-06,2990.0,78.0,,13.1,1230.0,9.09e-09
force-save-2023.03.06-15.00.34.259.jpk-force,0,1.21e-07,1.21e-06,2039.9999999999998,43.5,,13.1,173.0,5.45e-10
force-save-2023.03.06-15.17.35.709.jpk-force,0,1.95e-10,3e-07,438.99999999999994,64.60000000000001,,12.8,187.0,3.31e-09
force-save-2023.03.06-14.50.14.887.jpk-force,8,1.03e-06,2.48e-06,3259.9999999999995,148.0,,12.8,137.0,4.66e-10
force-save-2023.03.06-15.33.48.755.jpk-force,2,5.34e-07,2.17e-06,2889.9999999999995,85.7,,12.700000000000001,216.0,7.96e-10
force-save-2023.03.06-14.57.39.179.jpk-force,0,1.12e-10,1.07e-06,1909.9999999999998,30.9,,12.5,213.0,6.65e-10
force-save-2023.03.06-15.01.05.024.jpk-force,2,1.57e-06,2.3e-06,3389.9999999999995,70.89999999999999,,12.5,165.0,3.92e-10
force-save-2023.03.06-14.51.13.336.jpk-force,3,1.38e-06,2.2e-06,3329.9999999999995,65.2,,12.200000000000001,163.0,3.71e-10
force-save-2023.03.06-15.06.42.292.jpk-force,0,1.06e-07,1.04e-06,1359.9999999999998,191.0,,12.100000000000001,108.0,8.67e-10
force-save-2023.03.06-15.11.58.608.jpk-force,4,1.93e-06,2.62e-06,3860.0,76.9,,11.9,152.0,3.16e-10
force-save-2023.03.06-14.49.39.183.jpk-force,0,1.84e-11,1.09e-06,1759.9999999999998,24.3,,11.9,354.0,1.35e-09
force-save-2023.03.06-15.12.02.163.jpk-force,1,2.01e-07,8.63e-07,1109.9999999999998,214.0,,11.8,105.0,1.08e-09
force-save-2023.03.06-15.07.09.858.jpk-force,0,2.88e-08,2.85e-07,388.99999999999994,152.0,,11.8,107.0,2.54e-09
force-save-2023.03.06-14.57.25.380.jpk-force,2,1.4e-06,1.94e-06,3069.9999999999995,56.4,,11.600000000000001,162.0,3.66e-10
force-save-2023.03.06-14.59.01.457.jpk-force,0,9.37e-12,7.1e-07,1219.9999999999998,51.1,,11.5,143.0,7.4e-10
force-save-2023.03.06-15.24.14.359.jpk-force,0,4.79e-08,2.94e-07,544.9999999999999,47.8,,11.4,126.0,1.37e-09
force-save-2023.03.06-15.22.10.713.jpk-force,0,1.62e-10,7.29e-07,854.9999999999999,369.0,,11.3,134.0,2.78e-09
force-save-2023.03.06-15.08.46.133.jpk-force,0,1.84e-12,8.31e-07,1959.9999999999995,26.7,,11.3,143.0,4.03e-10
force-save-2023.03.06-14.57.04.632.jpk-force,0,9.77e-08,9.7e-07,2399.9999999999995,26.9,,11.100000000000001,131.0,3.02e-10
force-save-2023.03.06-15.11.38.019.jpk-force,0,1.59e-07,1.59e-06,2139.9999999999995,114.0,,11.0,155.0,7.26e-10
force-save-2023.03.06-14.55.07.444.jpk-force,2,7.54e-07,1.34e-06,1609.9999999999998,204.0,,10.899999999999999,184.0,1.74e-09
force-save-2023.03.06-15.03.57.319.jpk-force,0,2.78e-08,2.44e-07,805.9999999999999,33.400000000000006,,10.799999999999999,70.1,5.34e-10
force-save-2023.03.06-14.56.23.223.jpk-force,0,2.2e-10,1.14e-06,2280.0,22.5,,10.6,227.0,5.62e-10
force-save-2023.03.06-15.09.10.352.jpk-force,1,1.15e-06,2.04e-06,2779.9999999999995,81.80000000000001,,10.6,204.0,7.16e-10
force-save-2023.03.06-15.21.46.764.jpk-force,0,8.9e-08,6.74e-07,899.9999999999999,169.0,,10.5,108.0,1.24e-09
force-save-2023.03.06-14.50.25.064.jpk-force,3,1.81e-06,2.39e-06,3389.9999999999995,86.3,,10.5,158.0,4.06e-10
force-save-2023.03.06-15.06.01.084.jpk-force,0,7.34e-11,2.87e-07,368.99999999999994,161.0,,10.399999999999999,142.0,4.21e-09
force-save-2023.03.06-14.50.45.835.jpk-force,3,1.71e-06,2.33e-06,3249.9999999999995,91.6,,10.399999999999999,162.0,4.55e-10
force-save-2023.03.06-14.53.07.361.jpk-force,2,1.33e-06,1.73e-06,3340.0,24.200000000000003,,10.299999999999999,230.0,3.95e-10
force-save-2023.03.06-15.15.59.440.jpk-force,0,9.56e-08,9.52e-07,2079.9999999999995,22.3,,10.299999999999999,195.0,5.22e-10
force-save-2023.03.06-15.01.39.578.jpk-force,0,2.62e-08,2.58e-07,318.0,486.0,,10.2,63.699999999999996,2.69e-09
force-save-2023.03.06-15.00.51.293.jpk-force,0,1.78e-11,3.85e-07,718.9999999999999,112.0,,10.2,53.2,4.37e-10
force-save-2023.03.06-14.53.58.780.jpk-force,1,1.1e-06,1.58e-06,2409.9999999999995,64.19999999999999,,10.2,161.0,4.97e-10
force-save-2023.03.06-14.52.15.468.jpk-force,0,9.93e-08,9.84e-07,2779.9999999999995,20.4,,10.1,142.0,2.93e-10
force-save-2023.03.06-15.15.52.557.jpk-force,0,8.32e-08,8.2e-07,1039.9999999999998,161.0,,9.97,160.0,1.9e-09
force-save-2023.03.06-15.10.08.656.jpk-force,0,1.44e-07,1.43e-06,1779.9999999999998,261.0,,9.870000000000001,111.0,8.35e-10
force-save-2023.03.06-14.50.14.887.jpk-force,3,1.5e-07,3.4e-07,501.0,68.8,,9.770000000000001,169.0,2.6e-09
force-save-2023.03.06-14.50.32.005.jpk-force,2,6.48e-07,1.31e-06,2049.9999999999995,30.4,,9.55,312.0,1.08e-09
force-save-2023.03.06-14.55.07.444.jpk-force,0,2.96e-11,2.72e-07,390.99999999999994,126.0,,9.51,103.0,2.15e-09
force-save-2023.03.06-14.56.16.362.jpk-force,0,1.01e-07,7.74e-07,941.9999999999999,382.0,,9.5,90.69999999999999,1.41e-09
force-save-2023.03.06-15.19.53.210.jpk-force,0,2.13e-07,2.12e-06,2510.0,244.99999999999997,,9.5,189.0,1.32e-09
force-save-2023.03.06-14.49.50.847.jpk-force,0,4.39e-11,4.74e-07,713.9999999999999,92.3,,9.49,117.00000000000001,1.24e-09
force-save-2023.03.06-14.55.59.238.jpk-force,1,1.8e-06,2.38e-06,3869.9999999999995,60.99999999999999,,9.48,139.0,2.43e-10
force-save-2023.03.06-14.53.31.286.jpk-force,1,5.59e-07,1.19e-06,2470.0,42.699999999999996,,9.35,112.0,2.51e-10
force-save-2023.03.06-15.11.44.901.jpk-force,0,5.44e-08,5.3e-07,701.9999999999999,295.0,,9.29,65.4,9.85e-10
force-save-2023.03.06-15.15.25.014.jpk-force,1,3.19e-07,1.42e-06,1719.9999999999998,594.0,,9.270000000000001,60.8,5.46e-10
force-save-2023.03.06-15.26.32.101.jpk-force,0,9.11e-08,9.07e-07,1529.9999999999998,191.0,,9.26,39.800000000000004,1.71e-10
force-save-2023.03.06-15.21.29.431.jpk-force,1,1.58e-07,9.47e-07,1859.9999999999998,32.7,,9.22,163.0,5.03e-10
force-save-2023.03.06-14.54.16.178.jpk-force,1,2.51e-07,6.33e-07,708.0,1380.0,,9.11,69.5,2.48e-09
force-save-2023.03.06-14.49.57.677.jpk-force,0,5.09e-12,5.92e-07,1010.0,59.60000000000001,,9.06,125.00000000000001,7.88e-10
force-save-2023.03.06-15.16.13.231.jpk-force,0,6.54e-11,5.15e-07,846.9999999999999,243.0,,9.03,33.699999999999996,2.66e-10
force-save-2023.03.06-14.58.13.447.jpk-force,0,7.92e-11,4.17e-07,909.9999999999999,53.0,,9.02,82.10000000000001,4.95e-10
force-save-2023.03.06-14.50.14.887.jpk-force,4,3.5e-07,4.14e-07,1080.0,21.3,,8.979999999999999,154.0,8.03e-10
force-save-2023.03.06-14.55.00.578.jpk-force,0,1.79e-11,5.66e-07,694.0,1040.0,,8.92,31.599999999999998,6.58e-10
force-save-2023.03.06-14.54.26.273.jpk-force,3,1.11e-06,1.16e-06,1399.9999999999998,31.000000000000004,,8.889999999999999,1230.0,1.11e-08
force-save-2023.03.06-14.53.58.780.jpk-force,0,1.05e-07,1.05e-06,1849.9999999999998,27.299999999999997,,8.860000000000001,245.99999999999997,8.05e-10
force-save-2023.03.06-15.15.28.575.jpk-force,1,2.61e-07,1.59e-06,2039.9999999999998,459.0,,8.85,52.300000000000004,3.13e-10
force-save-2023.03.06-15.20.13.879.jpk-force,0,2.43e-07,1.39e-06,1549.9999999999998,1470.0,,8.83,63.800000000000004,1.06e-09
force-save-2023.03.06-15.16.47.586.jpk-force,0,3.48e-08,3.49e-07,440.99999999999994,191.0,,8.82,136.0,3.7e-09
force-save-2023.03.06-14.59.42.595.jpk-force,0,8.76e-08,8.2e-07,1129.9999999999998,106.0,,8.79,149.0,1.23e-09
force-save-2023.03.06-15.33.31.450.jpk-force,0,7.75e-08,7.6e-07,1120.0,105.0,,8.72,111.0,8.06e-10
force-save-2023.03.06-15.02.07.110.jpk-force,2,1.04e-06,1.25e-06,1709.9999999999998,93.8,,8.7,173.0,9.64e-10
force-save-2023.03.06-15.04.35.383.jpk-force,1,2.94e-07,3.53e-07,694.0,65.0,,8.61,82.2,6.69e-10
force-save-2023.03.06-15.13.21.338.jpk-force,0,1.37e-10,4.41e-07,478.99999999999994,3520.0,,8.61,46.5,3.21e-09
force-save-2023.03.06-14.50.45.835.jpk-force,2,1.26e-06,1.63e-06,3049.9999999999995,24.9,,8.61,237.0,4.57e-10
force-save-2023.03.06-15.17.01.320.jpk-force,3,2.17e-06,2.3e-06,2609.9999999999995,140.0,,8.6,539.0,4.42e-09
force-save-2023.03.06-14.51.54.735.jpk-force,0,8.77e-08,7.33e-07,902.9999999999999,534.0,,8.55,58.50000000000001,9.05e-10
force-save-2023.03.06-15.15.04.376.jpk-force,1,1.07e-06,1.62e-06,1979.9999999999998,420.0,,8.469999999999999,80.7,6.06e-10
force-save-2023.03.06-14.57.42.731.jpk-force,0,1.15e-07,1.14e-06,1399.9999999999998,192.0,,8.46,174.0,1.76e-09
force-save-2023.03.06-14.56.16.362.jpk-force,3,1.22e-06,1.75e-06,2029.9999999999998,1010.0,,8.42,58.50000000000001,5.81e-10
force-save-2023.03.06-15.25.09.368.jpk-force,0,1.26e-10,3.08e-07,359.0,1889.9999999999998,,8.379999999999999,28.4,1.52e-09
force-save-2023.03.06-15.00.17.009.jpk-force,2,1.46e-06,1.69e-06,2429.9999999999995,33.5,,8.360000000000001,382.0,1.3e-09
force-save-2023.03.06-15.09.20.554.jpk-force,0,1.11e-08,2.05e-07,452.99999999999994,30.700000000000003,,8.32,138.0,1.65e-09
force-save-2023.03.06-14.57.18.365.jpk-force,0,1.12e-07,1.09e-06,1799.9999999999998,27.099999999999998,,8.260000000000002,300.0,1.08e-09
force-save-2023.03.06-15.00.23.857.jpk-force,0,5.54e-12,5.86e-07,687.9999999999999,703.0,,8.24,69.8,1.81e-09
force-save-2023.03.06-15.18.16.947.jpk-force,0,3.13e-08,3.05e-07,373.0,1750.0,,8.23,19.0,7.46e-10
force-save-2023.03.06-15.04.18.060.jpk-force,1,2.62e-07,4.55e-07,1239.9999999999998,26.3,,8.23,116.0,5.26e-10
force-save-2023.03.06-14.52.43.049.jpk-force,2,2.35e-07,2.77e-07,609.9999999999999,47.7,,8.18,89.89999999999999,8.07e-10
force-save-2023.03.06-15.12.46.995.jpk-force,2,2.3e-06,2.9e-06,3319.9999999999995,569.0,,8.120000000000001,115.0,7.36e-10
force-save-2023.03.06-15.15.28.575.jpk-force,3,1.97e-06,2.28e-06,2829.9999999999995,171.0,,8.08,176.0,8.55e-10
force-save-2023.03.06-15.24.55.633.jpk-force,2,1.66e-06,2.82e-06,3089.9999999999995,1410.0,,8.030000000000001,101.0,1.07e-09
force-save-2023.03.06-14.55.00.578.jpk-force,1,6.51e-07,1.23e-06,1450.0,353.0,,7.9799999999999995,132.0,1.57e-09
force-save-2023.03.06-15.06.01.084.jpk-force,2,7.71e-07,2.06e-06,2219.9999999999995,1990.0,,7.89,94.9,1.57e-09
force-save-2023.03.06-15.15.38.807.jpk-force,1,2.34e-07,7.02e-07,838.9999999999999,863.0,,7.859999999999999,47.6,9.31e-10
force-save-2023.03.06-15.24.00.851.jpk-force,3,1.17e-06,2.51e-06,3129.9999999999995,194.0,,7.83,148.0,6.39e-10
force-save-2023.03.06-14.49.50.847.jpk-force,1,5.11e-07,7.99e-07,1340.0,39.800000000000004,,7.81,194.0,9.35e-10
force-save-2023.03.06-15.04.00.876.jpk-force,0,4.9e-08,4.89e-07,856.9999999999999,98.7,,7.759999999999999,69.8,5e-10
force-save-2023.03.06-15.32.57.077.jpk-force,0,4.4e-08,4.18e-07,927.9999999999999,48.6,,7.750000000000001,87.10000000000001,5.31e-10
force-save-2023.03.06-15.18.10.070.jpk-force,2,3.52e-07,1.69e-06,1819.9999999999998,3320.0,,7.73,58.7,1.22e-09
force-save-2023.03.06-14.49.39.183.jpk-force,4,1.88e-06,1.91e-06,2319.9999999999995,224.0,,7.7,160.0,1.05e-09
force-save-2023.03.06-15.09.27.424.jpk-force,1,1.14e-06,1.56e-06,2160.0,163.0,,7.68,94.10000000000001,4.05e-10
force-save-2023.03.06-15.16.33.837.jpk-force,0,1.31e-07,4.82e-07,592.9999999999999,603.0,,7.68,52.9,1.26e-09
force-save-2023.03.06-14.49.57.677.jpk-force,2,6.93e-07,9.87e-07,1349.9999999999998,91.9,,7.669999999999999,178.0,1.27e-09
force-save-2023.03.06-15.16.54.464.jpk-force,0,1e-07,4.49e-07,657.9999999999999,246.99999999999997,,7.640000000000001,48.5,5.99e-10
force-save-2023.03.06-15.03.50.481.jpk-force,0,2.8e-08,2.63e-07,991.9999999999999,40.1,,7.640000000000001,49.099999999999994,3.31e-10
force-save-2023.03.06-14.54.26.273.jpk-force,0,2.58e-08,2.56e-07,415.99999999999994,110.0,,7.630000000000001,76.8,1.22e-09
force-save-2023.03.06-15.14.54.116.jpk-force,0,4.63e-08,4.55e-07,1839.9999999999998,22.9,,7.61,78.60000000000001,3.02e-10
force-save-2023.03.06-15.02.34.570.jpk-force,1,7.54e-07,9.18e-07,1519.9999999999998,46.1,,7.56,174.0,7.49e-10
force-save-2023.03.06-14.52.49.967.jpk-force,1,8.04e-07,1.08e-06,1839.9999999999998,36.7,,7.53,203.0,6.97e-10
force-save-2023.03.06-14.52.56.943.jpk-force,0,3.03e-07,3.02e-06,4259.999999999999,533.0,,7.5200000000000005,26.3,5.43e-11
force-save-2023.03.06-15.09.34.302.jpk-force,0,3.11e-08,3.03e-07,498.0,181.0,,7.4799999999999995,45.4,6.05e-10
force-save-2023.03.06-15.33.38.315.jpk-force,0,1.02e-08,1e-07,472.99999999999994,40.2,,7.47,37.300000000000004,6.34e-10
force-save-2023.03.06-14.57.39.179.jpk-force,1,1.13e-06,1.61e-06,3439.9999999999995,40.4,,7.450000000000001,113.0,1.81e-10
force-save-2023.03.06-15.10.19.074.jpk-force,0,1.72e-10,6.67e-07,1239.9999999999998,44.5,,7.39,136.0,6.5e-10
force-save-2023.03.06-15.21.56.968.jpk-force,0,8.35e-08,8.01e-07,1060.0,639.0,,7.39,29.6,2.97e-10
force-save-2023.03.06-15.08.01.598.jpk-force,2,3.33e-07,5.64e-07,790.9999999999999,105.0,,7.38,137.0,1.53e-09
force-save-2023.03.06-15.18.20.507.jpk-force,0,1.36e-10,5.54e-07,622.0,3420.0,,7.369999999999999,25.9,1.04e-09
force-save-2023.03.06-14.55.14.335.jpk-force,0,2.8e-08,2.72e-07,861.9999999999999,28.0,,7.340000000000001,87.8,6.15e-10
force-save-2023.03.06-15.01.08.579.jpk-force,0,9.58e-08,9.56e-07,1769.9999999999998,33.0,,7.32,184.0,6.13e-10
force-save-2023.03.06-14.50.32.005.jpk-force,4,1.42e-06,1.74e-06,2689.9999999999995,39.599999999999994,,7.3,252.0,6.88e-10
force-save-2023.03.06-15.21.29.431.jpk-force,3,1.16e-06,1.37e-06,2160.0,62.599999999999994,,7.279999999999999,149.0,4.95e-10
force-save-2023.03.06-15.16.37.395.jpk-force,0,4.93e-08,4.86e-07,809.9999999999999,92.2,,7.279999999999999,85.30000000000001,6.87e-10
force-save-2023.03.06-15.15.28.575.jpk-force,2,1.63e-06,1.94e-06,2510.0,256.0,,7.220000000000001,85.2,3.91e-10
force-save-2023.03.06-15.16.26.957.jpk-force,1,8.93e-08,3.7e-07,468.99999999999994,431.0,,7.1899999999999995,58.3,1.52e-09
force-save-2023.03.06-14.56.16.362.jpk-force,1,8.06e-07,1.08e-06,1210.0,1060.0,,7.17,82.39999999999999,1.66e-09
force-save-2023.03.06-15.32.57.077.jpk-force,2,1.05e-06,2.07e-06,2609.9999999999995,120.0,,7.16,218.0,1.08e-09
force-save-2023.03.06-14.50.11.334.jpk-force,3,3.68e-07,3.82e-07,519.9999999999999,134.0,,7.15,122.99999999999999,2.24e-09
force-save-2023.03.06-14.50.32.005.jpk-force,1,2.45e-07,5.53e-07,898.9999999999999,107.0,,7.14,79.0,5.93e-10
force-save-2023.03.06-14.55.07.444.jpk-force,1,3.19e-07,5.59e-07,796.9999999999999,184.0,,7.11,73.1,7.87e-10
force-save-2023.03.06-15.00.23.857.jpk-force,1,7.13e-07,1.01e-06,1869.9999999999998,44.2,,7.1,138.0,4.37e-10
force-save-2023.03.06-15.04.35.383.jpk-force,2,3.97e-07,6.85e-07,1409.9999999999998,36.5,,7.09,133.0,5.26e-10
force-save-2023.03.06-15.19.18.910.jpk-force,0,3.49e-11,4.58e-07,1430.0,29.400000000000002,,7.07,85.7,3.63e-10
force-save-2023.03.06-15.03.36.729.jpk-force,0,1.35e-08,1.26e-07,524.9999999999999,58.9,,7.0600000000000005,29.6,4.02e-10
force-save-2023.03.06-15.08.59.933.jpk-force,2,6.59e-07,6.64e-07,777.9999999999999,412.0,,7.0,122.99999999999999,2.79e-09
force-save-2023.03.06-15.24.21.235.jpk-force,3,1.2e-06,1.57e-06,2349.9999999999995,89.7,,6.970000000000001,121.99999999999999,4.1e-10
force-save-2023.03.06-14.50.32.005.jpk-force,5,1.8e-06,2.28e-06,3129.9999999999995,111.0,,6.970000000000001,144.0,4.4e-10
force-save-2023.03.06-14.52.43.049.jpk-force,3,6.68e-07,1.08e-06,2099.9999999999995,34.3,,6.96,157.0,4.26e-10
force-save-2023.03.06-14.57.18.365.jpk-force,1,1.14e-06,1.33e-06,1959.9999999999995,45.9,,6.95,253.0,1.01e-09
force-save-2023.03.06-14.56.33.640.jpk-force,1,1.84e-06,2.1e-06,2869.9999999999995,115.0,,6.9399999999999995,143.0,4.77e-10
force-save-2023.03.06-15.06.49.163.jpk-force,1,1.18e-07,4.98e-07,629.0,211.0,,6.9399999999999995,122.99999999999999,2.4e-09
force-save-2023.03.06-15.16.37.395.jpk-force,1,5.08e-07,6.54e-07,1129.9999999999998,62.800000000000004,,6.93,115.0,6.42e-10
force-save-2023.03.06-15.43.16.590.jpk-force,0,2.14e-07,2.11e-06,3799.9999999999995,285.0,,6.920000000000001,22.7,3.71e-11
force-save-2023.03.06-14.55.35.048.jpk-force,1,2.34e-07,3.5e-07,517.9999999999999,474.0,,6.88,24.3,3.72e-10
force-save-2023.03.06-14.54.46.887.jpk-force,2,3.1e-07,1.33e-06,1450.0,3360.0,,6.88,40.8,8.83e-10
force-save-2023.03.06-14.53.17.579.jpk-force,0,2.26e-10,2.95e-07,522.0,224.0,,6.869999999999999,30.200000000000003,3.51e-10
force-save-2023.03.06-14.56.23.223.jpk-force,1,1.17e-06,1.41e-06,2659.9999999999995,27.8,,6.86,211.0,4.62e-10
force-save-2023.03.06-15.20.27.628.jpk-force,0,4.43e-08,4.16e-07,510.9999999999999,449.0,,6.8500000000000005,71.39999999999999,1.96e-09
force-save-2023.03.06-15.12.36.642.jpk-force,1,1.26e-06,1.57e-06,2439.9999999999995,77.89999999999999,,6.84,125.00000000000001,3.71e-10
force-save-2023.03.06-15.05.44.072.jpk-force,3,1.91e-07,2.42e-07,371.99999999999994,98.8,,6.84,102.0,1.96e-09
force-save-2023.03.06-15.22.03.829.jpk-force,0,7.31e-08,6.98e-07,858.9999999999999,677.0,,6.779999999999999,46.9,7.81e-10
force-save-2023.03.06-15.22.17.575.jpk-force,0,9.25e-08,7.81e-07,956.9999999999998,369.0,,6.77,88.7,1.34e-09
force-save-2023.03.06-15.27.06.544.jpk-force,0,2.48e-08,2.45e-07,335.99999999999994,839.0,,6.760000000000001,19.1,5.5e-10
force-save-2023.03.06-15.11.03.674.jpk-force,1,7.56e-07,8.67e-07,972.9999999999999,1730.0,,6.760000000000001,52.4,1.35e-09
force-save-2023.03.06-15.19.39.499.jpk-force,0,5.25e-08,1.69e-06,2089.9999999999995,491.99999999999994,,6.75,61.8,4.15e-10
force-save-2023.03.06-15.20.00.088.jpk-force,0,1.52e-07,1.52e-06,1689.9999999999998,1560.0,,6.7299999999999995,67.5,1.1e-09
force-save-2023.03.06-15.23.53.973.jpk-force,1,9.12e-07,1.02e-06,1659.9999999999998,50.699999999999996,,6.72,168.0,6.92e-10
force-save-2023.03.06-15.15.25.014.jpk-force,0,1.98e-08,1.92e-07,374.99999999999994,174.0,,6.72,31.1,4.78e-10
force-save-2023.03.06-14.50.49.387.jpk-force,1,1.14e-06,1.41e-06,2070.0,83.0,,6.71,142.0,5.49e-10
force-save-2023.03.06-15.40.07.726.jpk-force,0,2.28e-07,2.06e-06,2699.9999999999995,566.0,,6.7,36.0,1.49e-10
force-save-2023.03.06-15.40.42.243.jpk-force,0,6.13e-08,6.12e-07,694.0,1790.0,,6.69,42.0,1.38e-09
force-save-2023.03.06-15.40.18.058.jpk-force,0,2.98e-08,2.86e-07,472.99999999999994,298.0,,6.69,27.099999999999998,3.82e-10
force-save-2023.03.06-14.53.31.286.jpk-force,0,4.85e-08,4.81e-07,1010.0,45.1,,6.67,104.0,5.69e-10
force-save-2023.03.06-15.18.16.947.jpk-force,2,5.19e-07,8.38e-07,1129.9999999999998,348.0,,6.65,50.3,4.5e-10
force-save-2023.03.06-15.20.48.204.jpk-force,2,2.81e-07,9.15e-07,1019.9999999999999,1550.0,,6.65,67.7,1.81e-09
force-save-2023.03.06-15.34.19.597.jpk-force,0,1.42e-08,1.39e-07,373.0,76.5,,6.63,40.900000000000006,6.35e-10
force-save-2023.03.06-15.03.15.993.jpk-force,0,2.65e-07,2.53e-06,3289.9999999999995,1740.0,,6.619999999999999,12.4,4.3e-11
force-save-2023.03.06-14.56.09.502.jpk-force,0,8.03e-11,2.37e-07,494.99999999999994,69.6,,6.61,68.10000000000001,7.61e-10
force-save-2023.03.06-15.02.27.689.jpk-force,0,2.64e-08,2.55e-07,466.99999999999994,127.0,,6.61,49.099999999999994,6.28e-10
force-save-2023.03.06-15.08.01.598.jpk-force,1,1.85e-07,2.99e-07,440.99999999999994,169.0,,6.61,69.2,1.23e-09
force-save-2023.03.06-15.16.02.998.jpk-force,1,2.4e-07,4.29e-07,661.9999999999999,162.0,,6.569999999999999,61.6,6.81e-10
force-save-2023.03.06-15.15.45.680.jpk-force,1,2.85e-07,1.99e-06,2250.0,1440.0,,6.5600000000000005,54.300000000000004,5.71e-10
force-save-2023.03.06-15.20.27.628.jpk-force,1,5.69e-07,1.7e-06,2179.9999999999995,558.0,,6.53,42.2,2.34e-10
force-save-2023.03.06-14.50.11.334.jpk-force,7,1.74e-06,1.82e-06,2319.9999999999995,92.4,,6.510000000000001,263.0,1.37e-09
force-save-2023.03.06-15.15.38.807.jpk-force,3,1.05e-06,1.86e-06,2429.9999999999995,675.0,,6.49,30.700000000000003,1.42e-10
