Filename,Index,X Min [m],X Max [m],Contour Length [nm],Bending Length [pm],Stretch Modulus,Residual RMS [pN],Breaking Force [pN],Critical Loading Rate [N/s]
force-save-2022.07.07-18.39.48.548.jpk-force,0,1.17e-07,1.15e-06,1689.9999999999998,110.0,,8.05,109.0,5.08e-10
force-save-2022.07.07-18.40.12.714.jpk-force,0,6.48e-08,6.45e-07,3359.9999999999995,32.300000000000004,,7.94,41.4,1.04e-10
force-save-2022.07.07-18.38.29.366.jpk-force,0,3.86e-12,5.09e-07,842.0,113.0,,7.88,70.8,5.44e-10
force-save-2022.07.07-18.45.12.409.jpk-force,0,2.01e-08,2.23e-06,2539.9999999999995,584.0,,7.88,121.0,1.02e-09
force-save-2022.07.07-18.40.29.751.jpk-force,0,2.02e-12,1.25e-06,2489.9999999999995,60.300000000000004,,7.720000000000001,85.8,1.94e-10
force-save-2022.07.07-18.39.03.807.jpk-force,0,6.99e-11,5.05e-07,1199.9999999999998,77.89999999999999,,7.56,48.1,2.18e-10
force-save-2022.07.07-18.35.13.289.jpk-force,1,1.05e-07,2.03e-07,434.99999999999994,44.800000000000004,,7.540000000000001,101.0,1.24e-09
force-save-2022.07.07-18.47.29.678.jpk-force,0,9.49e-09,1.72e-06,1899.9999999999998,2970.0,,7.51,38.900000000000006,5.84e-10
force-save-2022.07.07-18.32.10.875.jpk-force,0,2.64e-08,2.39e-07,739.0,53.4,,7.5,47.7,3.81e-10
force-save-2022.07.07-19.10.17.224.jpk-force,3,1.1e-06,1.32e-06,1859.9999999999998,29.400000000000002,,7.47,487.0,2.31e-09
force-save-2022.07.07-18.37.44.608.jpk-force,0,5.53e-08,5.49e-07,585.9999999999999,1880.0000000000002,,7.4,134.0,8.21e-09
force-save-2022.07.07-18.31.36.447.jpk-force,0,2.5e-10,6.01e-07,763.9999999999999,1380.0,,7.3,18.0,2.88e-10
force-save-2022.07.07-18.34.11.238.jpk-force,0,1.09e-11,4.38e-07,486.9999999999999,1470.0,,7.279999999999999,71.10000000000001,3.69e-09
force-save-2022.07.07-18.56.11.840.jpk-force,3,7.45e-07,1.16e-06,1230.0,3320.0,,7.279999999999999,92.80000000000001,3.51e-09
force-save-2022.07.07-18.30.04.448.jpk-force,0,4.92e-11,6.5e-07,1129.9999999999998,66.80000000000001,,7.25,106.0,5.88e-10
force-save-2022.07.07-18.40.02.286.jpk-force,0,5.65e-11,1.85e-07,553.0,75.3,,7.2299999999999995,35.5,3.72e-10
force-save-2022.07.07-18.46.14.089.jpk-force,0,9.13e-11,8.33e-07,958.9999999999999,1710.0,,7.2,36.099999999999994,7.6e-10
force-save-2022.07.07-18.39.20.932.jpk-force,0,1.59e-11,6.62e-07,1659.9999999999998,40.2,,7.17,86.0,2.85e-10
force-save-2022.07.07-18.31.12.290.jpk-force,1,3.1e-07,4.25e-07,962.9999999999998,26.9,,7.11,152.0,8.53e-10
force-save-2022.07.07-18.31.26.035.jpk-force,0,3.13e-07,1.33e-06,1749.9999999999998,350.0,,7.01,57.6,3.56e-10
force-save-2022.07.07-19.10.17.224.jpk-force,0,3.09e-11,6.22e-07,709.9999999999999,453.0,,6.96,153.0,4.46e-09
force-save-2022.07.07-18.49.21.987.jpk-force,2,1.13e-06,1.95e-06,2339.9999999999995,509.0,,6.9399999999999995,76.2,5.2e-10
force-save-2022.07.07-18.51.51.418.jpk-force,0,6.16e-08,5.86e-07,773.9999999999999,1070.0,,6.93,18.3,2.52e-10
force-save-2022.07.07-18.39.38.280.jpk-force,0,2.66e-08,2.48e-07,670.9999999999999,66.1,,6.920000000000001,46.800000000000004,3.89e-10
force-save-2022.07.07-18.31.19.153.jpk-force,2,1.11e-06,1.5e-06,2280.0,68.6,,6.89,152.0,4.94e-10
force-save-2022.07.07-19.10.17.224.jpk-force,1,6.46e-07,8.12e-07,898.9999999999999,796.0,,6.86,140.0,4.19e-09
force-save-2022.07.07-18.42.30.294.jpk-force,2,2.92e-07,3.67e-07,405.99999999999994,903.0,,6.86,126.0,7.48e-09
force-save-2022.07.07-18.52.25.917.jpk-force,1,2.39e-07,2.64e-07,342.99999999999994,318.0,,6.86,68.10000000000001,2.16e-09
force-save-2022.07.07-18.31.12.290.jpk-force,2,4.87e-07,7.33e-07,818.9999999999999,2560.0,,6.86,37.6,1.18e-09
force-save-2022.07.07-18.55.03.267.jpk-force,1,1.73e-07,2e-07,532.0,83.4,,6.779999999999999,37.9,4.07e-10
force-save-2022.07.07-18.32.07.322.jpk-force,0,2.93e-11,3.88e-07,1219.9999999999998,24.3,,6.75,103.0,5.01e-10
force-save-2022.07.07-18.39.20.932.jpk-force,1,8.83e-07,2.74e-06,4660.0,88.7,,6.74,83.6,1.13e-10
force-save-2022.07.07-18.39.14.063.jpk-force,0,5.97e-12,2.11e-06,2919.9999999999995,545.0,,6.72,28.2,8.9e-11
force-save-2022.07.07-19.00.36.844.jpk-force,0,1.02e-10,5.25e-07,657.9999999999999,1690.0,,6.72,16.1,3.17e-10
force-save-2022.07.07-18.42.40.573.jpk-force,6,6.41e-07,6.66e-07,722.0,1670.0,,6.6000000000000005,107.0,4.83e-09
force-save-2022.07.07-18.54.52.838.jpk-force,0,3.48e-08,3.32e-07,378.0,1410.0,,6.58,50.6,2.87e-09
force-save-2022.07.07-18.40.09.156.jpk-force,0,1.12e-10,3.19e-06,3529.9999999999995,3440.0,,6.54,34.0,2.78e-10
force-save-2022.07.07-18.39.48.548.jpk-force,1,1.23e-06,1.6e-06,3469.9999999999995,171.0,,6.510000000000001,25.7,4.07e-11
force-save-2022.07.07-18.48.24.978.jpk-force,0,2.47e-07,2.45e-06,2900.0,676.0,,6.46,67.3,3.98e-10
force-save-2022.07.07-18.56.11.840.jpk-force,1,4.63e-07,4.92e-07,557.0,1390.0,,6.4,56.5,2.36e-09
force-save-2022.07.07-19.08.40.451.jpk-force,1,2.17e-07,2.74e-07,516.0,745.0,,6.4,7.81,9.04e-11
force-save-2022.07.07-19.03.42.288.jpk-force,0,2.01e-08,1.98e-07,301.99999999999994,344.0,,6.4,30.0,7.43e-10
force-save-2022.07.07-18.37.51.477.jpk-force,2,2.29e-06,2.8e-06,3759.9999999999995,98.7,,6.4,180.0,4.76e-10
force-save-2022.07.07-18.39.38.280.jpk-force,1,3.46e-07,1.08e-06,1739.9999999999998,104.0,,6.36,83.6,3.23e-10
force-save-2022.07.07-18.41.11.125.jpk-force,1,9.7e-07,2.11e-06,2579.9999999999995,566.0,,6.3500000000000005,60.99999999999999,3.48e-10
force-save-2022.07.07-18.56.11.840.jpk-force,4,1.17e-06,1.25e-06,1349.9999999999998,3440.0,,6.319999999999999,49.3,1.3e-09
force-save-2022.07.07-18.40.02.286.jpk-force,1,2.78e-07,8.89e-07,1409.9999999999998,196.0,,6.18,46.3,2.26e-10
force-save-2022.07.07-18.42.30.294.jpk-force,3,3.95e-07,6.26e-07,694.9999999999999,2040.0,,6.18,52.199999999999996,1.99e-09
force-save-2022.07.07-18.31.46.669.jpk-force,1,1.2e-06,1.33e-06,2330.0,41.5,,6.159999999999999,168.0,4.41e-10
force-save-2022.07.07-18.42.40.573.jpk-force,3,3.55e-07,4.41e-07,506.9999999999999,1650.0,,6.08,38.4,1.53e-09
force-save-2022.07.07-18.40.57.370.jpk-force,0,1.02e-07,1.02e-06,1369.9999999999998,253.0,,6.03,70.6,5.15e-10
force-save-2022.07.07-18.35.27.057.jpk-force,0,7.86e-09,2.11e-06,2319.9999999999995,2920.0,,6.0,42.2,5.34e-10
force-save-2022.07.07-18.40.57.370.jpk-force,1,1.08e-06,1.31e-06,1889.9999999999998,379.0,,5.8500000000000005,33.6,1.47e-10
force-save-2022.07.07-19.06.13.616.jpk-force,0,6.61e-08,3.1e-07,359.99999999999994,2300.0,,5.83,24.0,1.29e-09
force-save-2022.07.07-18.42.30.294.jpk-force,1,2.42e-07,2.8e-07,330.0,1360.0,,5.77,35.9,1.89e-09
force-save-2022.07.07-18.49.21.987.jpk-force,1,9.27e-07,1.02e-06,1639.9999999999998,104.0,,5.75,85.0,3.58e-10
force-save-2022.07.07-18.31.19.153.jpk-force,3,1.55e-06,1.85e-06,3659.9999999999995,29.400000000000002,,5.71,179.0,2.76e-10
force-save-2022.07.07-18.29.57.282.jpk-force,0,2.61e-08,2.57e-07,625.0,75.60000000000001,,5.66,48.0,4.35e-10
force-save-2022.07.07-18.32.00.417.jpk-force,1,6.16e-07,8.23e-07,1469.9999999999998,80.8,,5.58,81.1,3.3e-10
force-save-2022.07.07-18.31.19.153.jpk-force,4,1.87e-06,1.97e-06,2749.9999999999995,348.0,,5.56,42.699999999999996,1.41e-10
force-save-2022.07.07-19.10.17.224.jpk-force,4,1.36e-06,1.44e-06,2049.9999999999995,30.499999999999996,,5.16,446.0,1.88e-09
force-save-2022.07.07-19.10.17.224.jpk-force,5,1.47e-06,1.61e-06,1799.9999999999998,1750.0,,5.04,58.599999999999994,9.01e-10
force-save-2022.07.07-18.30.04.448.jpk-force,2,9.24e-07,1.06e-06,1569.9999999999998,336.0,,5.02,33.6,1.7e-10
force-save-2022.07.07-18.42.40.573.jpk-force,5,6.24e-07,6.33e-07,677.9999999999999,3310.0,,3.9799999999999995,72.4,4.13e-09
