Filename,Index,X Min [m],X Max [m],Contour Length [nm],Bending Length [pm],Stretch Modulus,Residual RMS [pN],Breaking Force [pN],Critical Loading Rate [N/s]
force-save-2023.03.06-15.22.10.713.jpk-force,0.0,1.6e-10,7.3e-07,859.9999999999999,370.0,,11.0,130.0,2.8e-09
force-save-2023.03.06-15.08.46.133.jpk-force,0.0,1.8e-12,8.3e-07,1999.9999999999998,27.0,,11.0,140.0,4e-10
force-save-2023.03.06-14.57.04.632.jpk-force,0.0,9.8e-08,9.7e-07,2399.9999999999995,27.0,,11.0,130.0,3e-10
force-save-2023.03.06-15.11.38.019.jpk-force,0.0,1.6e-07,1.6e-06,2099.9999999999995,110.0,,11.0,150.0,7.3e-10
force-save-2023.03.06-14.55.07.444.jpk-force,2.0,7.5e-07,1.3e-06,1599.9999999999998,200.0,,11.0,180.0,1.7e-09
force-save-2023.03.06-15.03.57.319.jpk-force,0.0,2.8e-08,2.4e-07,809.9999999999999,33.0,,11.0,70.0,5.3e-10
force-save-2023.03.06-14.56.23.223.jpk-force,0.0,2.2e-10,1.1e-06,2299.9999999999995,23.0,,11.0,230.0,5.6e-10
force-save-2023.03.06-15.09.10.352.jpk-force,1.0,1.2e-06,2e-06,2799.9999999999995,82.0,,11.0,200.0,7.2e-10
force-save-2023.03.06-15.21.46.764.jpk-force,0.0,8.9e-08,6.7e-07,899.9999999999999,170.0,,11.0,110.0,1.2e-09
force-save-2023.03.06-14.50.25.064.jpk-force,3.0,1.8e-06,2.4e-06,3399.9999999999995,86.0,,10.0,160.0,4.1e-10
force-save-2023.03.06-15.06.01.084.jpk-force,0.0,7.3e-11,2.9e-07,369.99999999999994,160.0,,10.0,140.0,4.2e-09
force-save-2023.03.06-14.50.45.835.jpk-force,3.0,1.7e-06,2.3e-06,3199.9999999999995,92.0,,10.0,160.0,4.6e-10
force-save-2023.03.06-14.53.07.361.jpk-force,2.0,1.3e-06,1.7e-06,3300.0,24.0,,10.0,230.0,4e-10
force-save-2023.03.06-15.15.59.440.jpk-force,0.0,9.6e-08,9.5e-07,2099.9999999999995,22.0,,10.0,200.0,5.2e-10
force-save-2023.03.06-15.01.39.578.jpk-force,0.0,2.6e-08,2.6e-07,319.99999999999994,489.99999999999994,,10.0,64.0,2.7e-09
force-save-2023.03.06-15.00.51.293.jpk-force,0.0,1.8e-11,3.9e-07,719.9999999999999,110.0,,10.0,53.0,4.4e-10
force-save-2023.03.06-14.53.58.780.jpk-force,1.0,1.1e-06,1.6e-06,2399.9999999999995,64.0,,10.0,160.0,5e-10
force-save-2023.03.06-15.15.52.557.jpk-force,0.0,8.3e-08,8.2e-07,999.9999999999999,160.0,,10.0,160.0,1.9e-09
force-save-2023.03.06-15.10.08.656.jpk-force,0.0,1.4e-07,1.4e-06,1799.9999999999998,260.0,,9.899999999999999,110.0,8.3e-10
force-save-2023.03.06-14.50.14.887.jpk-force,3.0,1.5e-07,3.4e-07,499.99999999999994,69.0,,9.799999999999999,170.0,2.6e-09
force-save-2023.03.06-14.50.32.005.jpk-force,2.0,6.5e-07,1.3e-06,1999.9999999999998,30.0,,9.6,310.0,1.1e-09
force-save-2023.03.06-14.55.07.444.jpk-force,0.0,3e-11,2.7e-07,390.0,130.0,,9.5,100.0,2.2e-09
force-save-2023.03.06-14.56.16.362.jpk-force,0.0,1e-07,7.7e-07,939.9999999999999,380.0,,9.5,91.0,1.4e-09
force-save-2023.03.06-15.19.53.210.jpk-force,0.0,2.1e-07,2.1e-06,2500.0,240.0,,9.5,190.0,1.3e-09
force-save-2023.03.06-14.49.50.847.jpk-force,0.0,4.4e-11,4.7e-07,709.9999999999999,92.0,,9.5,120.0,1.2e-09
force-save-2023.03.06-14.55.59.238.jpk-force,1.0,1.8e-06,2.4e-06,3899.9999999999995,60.99999999999999,,9.5,140.0,2.4e-10
force-save-2023.03.06-14.53.31.286.jpk-force,1.0,5.6e-07,1.2e-06,2500.0,43.0,,9.4,110.0,2.5e-10
force-save-2023.03.06-15.11.44.901.jpk-force,0.0,5.4e-08,5.3e-07,699.9999999999999,300.0,,9.299999999999999,65.0,9.8e-10
force-save-2023.03.06-15.15.25.014.jpk-force,1.0,3.2e-07,1.4e-06,1699.9999999999998,590.0,,9.299999999999999,60.99999999999999,5.5e-10
force-save-2023.03.06-15.26.32.101.jpk-force,0.0,9.1e-08,9.1e-07,1499.9999999999998,190.0,,9.299999999999999,40.0,1.7e-10
force-save-2023.03.06-15.21.29.431.jpk-force,1.0,1.6e-07,9.5e-07,1899.9999999999998,33.0,,9.2,160.0,5e-10
force-save-2023.03.06-14.54.16.178.jpk-force,1.0,2.5e-07,6.3e-07,709.9999999999999,1400.0,,9.1,70.0,2.5e-09
force-save-2023.03.06-14.49.57.677.jpk-force,0.0,5.1e-12,5.9e-07,999.9999999999999,60.0,,9.1,120.0,7.9e-10
force-save-2023.03.06-15.16.13.231.jpk-force,0.0,6.5e-11,5.2e-07,849.9999999999999,240.0,,9.0,34.0,2.7e-10
force-save-2023.03.06-14.58.13.447.jpk-force,0.0,7.9e-11,4.2e-07,909.9999999999999,53.0,,9.0,82.0,5e-10
force-save-2023.03.06-14.50.14.887.jpk-force,4.0,3.5e-07,4.1e-07,1100.0,21.0,,9.0,150.0,8e-10
force-save-2023.03.06-14.55.00.578.jpk-force,0.0,1.8e-11,5.7e-07,689.9999999999999,1000.0000000000001,,8.9,32.0,6.6e-10
force-save-2023.03.06-14.54.26.273.jpk-force,3.0,1.1e-06,1.2e-06,1399.9999999999998,31.000000000000004,,8.9,1200.0,1.1e-08
force-save-2023.03.06-14.53.58.780.jpk-force,0.0,1e-07,1e-06,1899.9999999999998,27.0,,8.9,250.00000000000003,8e-10
force-save-2023.03.06-15.15.28.575.jpk-force,1.0,2.6e-07,1.6e-06,1999.9999999999998,460.0,,8.799999999999999,52.0,3.1e-10
force-save-2023.03.06-15.20.13.879.jpk-force,0.0,2.4e-07,1.4e-06,1599.9999999999998,1500.0,,8.799999999999999,64.0,1.1e-09
