Filename,Index,X Min [m],X Max [m],Contour Length [nm],Bending Length [pm],Stretch Modulus,Residual RMS [pN],Breaking Force [pN],Critical Loading Rate [N/s]
force-save-2022.07.07-20.15.59.772.jpk-force,1,4.36e-07,2.06e-06,2609.9999999999995,441.0,,10.5,57.2,2.78e-10
force-save-2022.07.07-20.26.02.367.jpk-force,0,2.21e-07,2.13e-06,3259.9999999999995,71.60000000000001,,10.2,142.0,3.41e-10
force-save-2022.07.07-20.32.08.754.jpk-force,0,3.02e-07,2.98e-06,3569.9999999999995,232.0,,10.2,175.0,8.28e-10
force-save-2022.07.07-20.15.54.887.jpk-force,1,9.48e-07,1.61e-06,1949.9999999999998,569.0,,10.1,62.800000000000004,5.04e-10
force-save-2022.07.07-20.12.45.595.jpk-force,0,1.41e-07,1.39e-06,1849.9999999999998,220.0,,10.1,85.5,5.21e-10
force-save-2022.07.07-20.33.31.818.jpk-force,0,2.59e-07,2.55e-06,3210.0,452.0,,9.98,59.0,2.47e-10
force-save-2022.07.07-20.47.18.732.jpk-force,0,1.56e-07,1.55e-06,1719.9999999999998,2420.0,,9.98,44.0,7.45e-10
force-save-2022.07.07-20.15.26.893.jpk-force,0,1.18e-07,8.23e-07,1120.0,228.0,,9.97,71.69999999999999,6.43e-10
force-save-2022.07.07-20.14.58.680.jpk-force,2,2.29e-06,2.99e-06,3869.9999999999995,159.0,,9.94,140.0,4.56e-10
force-save-2022.07.07-20.42.35.671.jpk-force,2,1.5e-06,2.72e-06,3289.9999999999995,228.0,,9.92,161.0,7.91e-10
force-save-2022.07.07-20.10.19.910.jpk-force,4,2e-06,3.05e-06,3979.9999999999995,101.0,,9.91,208.0,6.4e-10
force-save-2022.07.07-20.49.05.817.jpk-force,0,3.35e-07,3.31e-06,3979.9999999999995,264.0,,9.7,145.0,6.01e-10
force-save-2022.07.07-20.10.39.081.jpk-force,4,2.05e-06,2.83e-06,3789.9999999999995,81.0,,9.6,221.0,6.46e-10
force-save-2022.07.07-20.36.28.674.jpk-force,1,2.41e-06,3.29e-06,4030.0,158.0,,9.55,205.0,7.53e-10
force-save-2022.07.07-20.10.29.514.jpk-force,0,6.66e-08,6.41e-07,794.9999999999999,632.0,,9.29,47.099999999999994,8.83e-10
force-save-2022.07.07-20.42.35.671.jpk-force,0,1.23e-07,1.23e-06,2280.0,78.7,,9.270000000000001,76.2,2.09e-10
force-save-2022.07.07-20.40.20.344.jpk-force,1,1.41e-06,2.48e-06,2889.9999999999995,921.0,,9.14,57.8,3.99e-10
force-save-2022.07.07-20.47.43.504.jpk-force,0,2.69e-07,2.68e-06,3359.9999999999995,467.00000000000006,,9.13,58.4,2.39e-10
force-save-2022.07.07-20.34.08.794.jpk-force,0,2.75e-07,2.72e-06,3509.9999999999995,353.0,,9.1,63.099999999999994,2.18e-10
force-save-2022.07.07-20.10.39.081.jpk-force,1,8.59e-07,1.82e-06,3139.9999999999995,26.8,,9.08,268.0,5.82e-10
force-save-2022.07.07-20.38.41.895.jpk-force,0,1.02e-07,1e-06,1589.9999999999998,88.4,,9.06,104.0,4.72e-10
force-save-2022.07.07-20.38.07.465.jpk-force,0,2.42e-07,2.41e-06,3479.9999999999995,148.0,,9.03,85.1,2.09e-10
force-save-2022.07.07-20.36.12.227.jpk-force,0,2.17e-07,2.17e-06,2640.0,234.00000000000003,,8.979999999999999,145.0,8.36e-10
force-save-2022.07.07-20.27.54.434.jpk-force,1,2.04e-06,3.3e-06,4509.999999999999,359.0,,8.93,45.2,1.02e-10
force-save-2022.07.07-20.09.42.198.jpk-force,0,9.06e-08,8.87e-07,1549.9999999999998,74.1,,8.92,94.19999999999999,4.09e-10
force-save-2022.07.07-20.14.58.680.jpk-force,0,1.74e-07,1.63e-06,2229.9999999999995,227.0,,8.91,73.1,3.52e-10
force-save-2022.07.07-20.52.32.051.jpk-force,0,3.11e-08,2.52e-07,352.99999999999994,636.0,,8.879999999999999,22.9,6.11e-10
force-save-2022.07.07-20.39.20.107.jpk-force,0,2.42e-07,2.37e-06,3899.9999999999995,240.0,,8.879999999999999,34.0,6.02e-11
force-save-2022.07.07-20.55.59.201.jpk-force,0,5.37e-10,9.14e-07,1149.9999999999998,179.0,,8.85,146.0,1.57e-09
force-save-2022.07.07-20.11.30.846.jpk-force,1,1.23e-06,2.21e-06,2799.9999999999995,148.0,,8.73,173.0,7.8e-10
force-save-2022.07.07-20.51.59.373.jpk-force,2,1.68e-06,3.34e-06,4019.999999999999,282.0,,8.72,138.0,5.73e-10
force-save-2022.07.07-20.44.58.891.jpk-force,0,2.68e-07,2.65e-06,4660.0,130.0,,8.540000000000001,52.5,7.44e-11
force-save-2022.07.07-20.10.29.514.jpk-force,1,7.99e-07,1.94e-06,2219.9999999999995,1490.0,,8.469999999999999,47.0,5.15e-10
force-save-2022.07.07-20.27.21.677.jpk-force,0,3.1e-07,3e-06,4300.0,184.0,,8.44,71.10000000000001,1.47e-10
force-save-2022.07.07-20.50.49.688.jpk-force,0,2.2e-07,2.16e-06,2370.0,2750.0,,8.41,47.9,6.47e-10
force-save-2022.07.07-20.10.39.081.jpk-force,5,2.97e-06,3.76e-06,4570.0,183.0,,8.33,195.0,7.03e-10
force-save-2022.07.07-20.48.04.146.jpk-force,0,3.03e-07,3.01e-06,3729.9999999999995,241.0,,8.31,122.99999999999999,4.71e-10
force-save-2022.07.07-20.44.34.328.jpk-force,0,1.05e-07,1.01e-06,1199.9999999999998,972.0,,8.19,43.4,6.41e-10
force-save-2022.07.07-20.23.39.044.jpk-force,1,8.22e-07,2.1e-06,3659.9999999999995,180.0,,8.18,39.0,6.85e-11
force-save-2022.07.07-20.38.55.464.jpk-force,1,2.19e-06,3.4e-06,3689.9999999999995,3300.0,,8.120000000000001,51.7,5.15e-10
force-save-2022.07.07-20.09.51.885.jpk-force,2,2.29e-06,2.9e-06,4120.0,94.10000000000001,,8.069999999999999,146.0,3.34e-10
force-save-2022.07.07-20.31.29.274.jpk-force,0,1.83e-07,1.82e-06,2219.9999999999995,724.0,,8.030000000000001,46.800000000000004,3.26e-10
force-save-2022.07.07-20.22.12.240.jpk-force,0,2.11e-07,2.04e-06,2600.0,126.0,,7.859999999999999,193.0,9.31e-10
force-save-2022.07.07-20.42.47.731.jpk-force,0,4.9e-08,4.91e-07,1679.9999999999998,34.4,,7.83,64.8,2.58e-10
force-save-2022.07.07-20.15.26.893.jpk-force,4,1.97e-06,2.75e-06,3449.9999999999995,441.0,,7.82,61.9,2.45e-10
force-save-2022.07.07-20.32.22.112.jpk-force,0,1.21e-07,1.17e-06,1479.9999999999998,493.99999999999994,,7.82,51.4,4.51e-10
force-save-2022.07.07-20.18.57.640.jpk-force,1,7.03e-07,2.92e-06,3279.9999999999995,1880.0000000000002,,7.81,47.0,3.9e-10
force-save-2022.07.07-20.10.19.910.jpk-force,0,6.12e-08,5.84e-07,825.0,390.0,,7.79,35.800000000000004,4.2e-10
force-save-2022.07.07-20.41.54.695.jpk-force,0,1.44e-07,1.43e-06,2889.9999999999995,71.2,,7.659999999999999,71.10000000000001,1.47e-10
force-save-2022.07.07-20.09.51.885.jpk-force,0,8.44e-08,8.32e-07,1399.9999999999998,101.0,,7.49,75.5,3.75e-10
force-save-2022.07.07-20.14.11.090.jpk-force,0,9.5e-12,1.46e-06,2250.0,166.0,,7.47,60.6,2.18e-10
force-save-2022.07.07-20.43.04.178.jpk-force,0,9.92e-08,9.7e-07,1230.0,1390.0,,7.4,17.8,1.88e-10
force-save-2022.07.07-20.30.34.983.jpk-force,0,5.04e-08,4.84e-07,643.0,556.0,,7.279999999999999,34.0,5.78e-10
force-save-2022.07.07-20.22.12.240.jpk-force,1,2.27e-06,3.64e-06,4320.0,267.0,,7.26,164.0,6.69e-10
force-save-2022.07.07-20.43.57.541.jpk-force,1,8.91e-07,2.56e-06,3829.999999999999,89.8,,7.21,122.99999999999999,2.65e-10
force-save-2022.07.07-20.11.25.970.jpk-force,0,1.66e-07,1.63e-06,2259.9999999999995,303.0,,7.2,50.199999999999996,2.24e-10
force-save-2022.07.07-20.10.39.081.jpk-force,0,7.52e-08,7.4e-07,1300.0,79.3,,7.08,87.10000000000001,4.54e-10
force-save-2022.07.07-20.42.31.452.jpk-force,0,1.47e-07,1.46e-06,2319.9999999999995,120.0,,7.07,75.10000000000001,2.39e-10
force-save-2022.07.07-20.21.35.238.jpk-force,0,8.01e-08,7.86e-07,2439.9999999999995,34.9,,7.01,72.6,1.86e-10
force-save-2022.07.07-20.23.39.044.jpk-force,0,6.74e-08,6.32e-07,811.0,623.0,,7.0,37.4,5.62e-10
force-save-2022.07.07-20.41.50.469.jpk-force,0,2.44e-07,2.37e-06,3940.0,345.0,,6.95,23.0,4.04e-11
force-save-2022.07.07-20.27.05.294.jpk-force,2,1.93e-06,2.32e-06,3979.9999999999995,151.0,,6.920000000000001,48.400000000000006,8.06e-11
force-save-2022.07.07-20.15.54.887.jpk-force,2,1.69e-06,2.15e-06,2749.9999999999995,237.0,,6.91,100.0,4.52e-10
force-save-2022.07.07-20.21.47.625.jpk-force,2,1.18e-06,1.55e-06,3069.9999999999995,61.7,,6.88,85.1,1.65e-10
force-save-2022.07.07-20.38.41.895.jpk-force,1,1.12e-06,1.94e-06,2209.9999999999995,1760.0,,6.86,41.5,4.42e-10
force-save-2022.07.07-20.21.47.625.jpk-force,0,9.1e-08,8.99e-07,1320.0,89.0,,6.819999999999999,132.0,8.19e-10
force-save-2022.07.07-20.15.54.887.jpk-force,0,8.77e-08,8.67e-07,1109.9999999999998,417.0,,6.819999999999999,55.9,6.11e-10
force-save-2022.07.07-20.16.22.582.jpk-force,0,9.2e-08,9.01e-07,1670.0,45.7,,6.8100000000000005,132.0,4.74e-10
force-save-2022.07.07-20.54.37.681.jpk-force,0,5.35e-08,5.31e-07,816.9999999999999,125.00000000000001,,6.8,80.3,7.53e-10
force-save-2022.07.07-20.52.23.829.jpk-force,0,1.32e-07,1.3e-06,1959.9999999999995,145.0,,6.77,74.5,3.04e-10
force-save-2022.07.07-20.56.06.067.jpk-force,0,2.03e-10,6.25e-07,1049.9999999999998,296.0,,6.75,25.8,1.59e-10
force-save-2022.07.07-20.54.57.946.jpk-force,0,9.9e-08,9.57e-07,2129.9999999999995,41.4,,6.63,102.0,2.78e-10
force-save-2022.07.07-20.55.45.441.jpk-force,0,7.71e-08,7.44e-07,973.9999999999998,1170.0,,6.619999999999999,17.5,1.99e-10
force-save-2022.07.07-20.39.03.707.jpk-force,0,2.28e-07,2.2e-06,2659.9999999999995,586.0,,6.59,62.4,3.73e-10
force-save-2022.07.07-20.42.23.252.jpk-force,0,2.91e-07,2.89e-06,3229.9999999999995,2910.0,,6.569999999999999,32.9,2.82e-10
force-save-2022.07.07-20.15.26.893.jpk-force,3,1.38e-06,1.86e-06,2200.0,729.0,,6.53,62.4,5.18e-10
force-save-2022.07.07-20.26.10.595.jpk-force,1,1.87e-06,2.45e-06,4220.0,99.0,,6.53,72.6,1.14e-10
force-save-2022.07.07-20.15.36.273.jpk-force,1,2.21e-06,2.64e-06,3969.9999999999995,187.0,,6.53,57.9,1.19e-10
force-save-2022.07.07-20.34.33.513.jpk-force,0,1.47e-07,1.47e-06,1809.9999999999998,295.0,,6.53,105.0,8.37e-10
force-save-2022.07.07-20.25.05.019.jpk-force,0,1.13e-07,1.12e-06,1419.9999999999998,1570.0,,6.53,16.599999999999998,1.56e-10
force-save-2022.07.07-20.54.37.681.jpk-force,1,7.27e-07,2.39e-06,2879.9999999999995,281.0,,6.510000000000001,133.0,7.55e-10
force-save-2022.07.07-20.56.40.335.jpk-force,0,3.38e-07,3.37e-06,3649.9999999999995,2460.0,,6.4799999999999995,70.39999999999999,6.92e-10
force-save-2022.07.07-20.13.13.910.jpk-force,0,2.21e-07,2.2e-06,3129.9999999999995,138.0,,6.47,97.5,2.94e-10
force-save-2022.07.07-20.19.11.930.jpk-force,0,5.83e-08,5.83e-07,1010.0,86.60000000000001,,6.47,81.80000000000001,5.44e-10
force-save-2022.07.07-20.40.44.903.jpk-force,1,5.96e-07,8.56e-07,1489.9999999999998,69.7,,6.45,101.0,4.39e-10
force-save-2022.07.07-20.43.04.178.jpk-force,1,1.04e-06,1.45e-06,1650.0,1740.0,,6.44,41.1,5.88e-10
force-save-2022.07.07-20.40.03.958.jpk-force,0,4.41e-08,4.41e-07,1409.9999999999998,41.1,,6.42,59.60000000000001,2.7e-10
force-save-2022.07.07-20.54.33.455.jpk-force,2,7.07e-07,1.39e-06,1809.9999999999998,169.0,,6.36,127.0,8.27e-10
force-save-2022.07.07-20.26.51.947.jpk-force,2,2.84e-06,3.26e-06,4619.999999999999,62.50000000000001,,6.34,220.0,4.34e-10
force-save-2022.07.07-20.25.45.919.jpk-force,2,1.66e-06,2.6e-06,3419.9999999999995,500.00000000000006,,6.33,40.3,1.36e-10
force-save-2022.07.07-20.40.44.903.jpk-force,0,5.64e-08,5.64e-07,1010.0,100.0,,6.18,65.2,4.09e-10
force-save-2022.07.07-20.54.08.893.jpk-force,0,2.95e-07,2.93e-06,3489.9999999999995,584.0,,6.17,72.7,3.65e-10
force-save-2022.07.07-20.33.27.594.jpk-force,0,3.44e-07,3.42e-06,4850.0,216.0,,6.13,63.300000000000004,1.2e-10
force-save-2022.07.07-20.47.22.962.jpk-force,0,7.61e-08,6.6e-07,752.9999999999999,2850.0,,6.12,24.5,7.52e-10
force-save-2022.07.07-20.30.48.374.jpk-force,0,2.11e-07,2.09e-06,2380.0,1660.0,,6.109999999999999,42.1,4.07e-10
force-save-2022.07.07-20.36.57.480.jpk-force,2,1.38e-06,1.7e-06,2939.9999999999995,146.0,,6.109999999999999,48.9,1.08e-10
force-save-2022.07.07-20.18.57.640.jpk-force,0,4.53e-08,4.31e-07,681.9999999999999,317.0,,6.1000000000000005,28.9,3.21e-10
force-save-2022.07.07-20.42.47.731.jpk-force,2,1.95e-06,2.63e-06,3569.9999999999995,145.0,,6.09,118.0,3.45e-10
force-save-2022.07.07-20.37.17.981.jpk-force,0,2.37e-07,2.36e-06,2969.9999999999995,849.0,,6.08,30.8,1.37e-10
force-save-2022.07.07-20.18.33.665.jpk-force,0,3.19e-08,3.13e-07,610.9999999999999,88.2,,6.08,61.2,6.18e-10
force-save-2022.07.07-20.53.33.576.jpk-force,0,2.49e-07,2.46e-06,2770.0,2350.0,,6.069999999999999,35.9,3.37e-10
force-save-2022.07.07-20.43.28.733.jpk-force,0,1.15e-07,1.09e-06,1340.0,1080.0,,6.069999999999999,28.0,3.07e-10
force-save-2022.07.07-20.27.34.106.jpk-force,1,1.24e-06,1.87e-06,2409.9999999999995,172.0,,6.069999999999999,135.0,6.92e-10
force-save-2022.07.07-20.48.57.617.jpk-force,1,1.41e-06,2.48e-06,4400.0,92.3,,6.04,72.7,1.06e-10
force-save-2022.07.07-20.14.11.090.jpk-force,1,1.56e-06,2.18e-06,3619.9999999999995,159.0,,6.03,50.0,9.95e-11
force-save-2022.07.07-20.24.31.976.jpk-force,0,2.13e-07,1.31e-06,2240.0,291.0,,6.03,25.400000000000002,7.48e-11
force-save-2022.07.07-20.40.12.151.jpk-force,0,2.18e-07,2.17e-06,2929.9999999999995,237.0,,6.02,72.9,2.6e-10
force-save-2022.07.07-20.23.39.044.jpk-force,3,2.53e-06,3.31e-06,4879.999999999999,317.0,,6.01,36.7,6.19e-11
force-save-2022.07.07-20.35.14.595.jpk-force,0,9.05e-08,8.58e-07,1670.0,104.0,,6.0,52.1,1.87e-10
force-save-2022.07.07-20.18.52.742.jpk-force,2,2.17e-06,2.41e-06,3499.9999999999995,88.5,,5.97,140.0,3.57e-10
force-save-2022.07.07-20.36.57.480.jpk-force,1,2.75e-07,1.21e-06,4099.999999999999,47.099999999999994,,5.94,47.9,7.61e-11
force-save-2022.07.07-20.12.36.060.jpk-force,0,2.95e-08,2.59e-07,581.9999999999999,79.10000000000001,,5.93,52.4,5.36e-10
force-save-2022.07.07-20.43.57.541.jpk-force,2,2.68e-06,3.7e-06,4709.999999999999,210.0,,5.909999999999999,117.00000000000001,3.24e-10
force-save-2022.07.07-20.25.45.919.jpk-force,3,2.8e-06,3.3e-06,4009.999999999999,672.0,,5.8500000000000005,52.4,2.09e-10
force-save-2022.07.07-20.19.40.583.jpk-force,2,1.34e-06,1.71e-06,2799.9999999999995,47.099999999999994,,5.83,175.0,4.47e-10
force-save-2022.07.07-20.34.41.733.jpk-force,0,2.77e-07,2.73e-06,4289.999999999999,199.0,,5.81,47.2,8.19e-11
force-save-2022.07.07-20.57.42.686.jpk-force,0,7.54e-08,7.45e-07,962.0,394.0,,5.81,56.9,6.77e-10
force-save-2022.07.07-20.53.12.964.jpk-force,0,8.55e-11,1.92e-06,3029.9999999999995,173.0,,5.800000000000001,53.0,1.3e-10
force-save-2022.07.07-20.34.41.733.jpk-force,2,3.15e-06,4.34e-06,4799.999999999999,2470.0,,5.800000000000001,46.3,2.9e-10
force-save-2022.07.07-20.14.49.091.jpk-force,0,4.84e-08,4.03e-07,1049.9999999999998,53.8,,5.79,60.300000000000004,3.53e-10
force-save-2022.07.07-20.32.22.112.jpk-force,1,1.28e-06,1.85e-06,2510.0,192.0,,5.78,88.4,3.62e-10
force-save-2022.07.07-20.40.20.344.jpk-force,0,1.29e-07,1.25e-06,1560.0,786.0,,5.78,36.4,3.29e-10
force-save-2022.07.07-20.53.55.587.jpk-force,0,2.44e-07,2.31e-06,2579.9999999999995,3570.0,,5.73,27.5,2.98e-10
force-save-2022.07.07-20.14.58.680.jpk-force,1,1.78e-06,2.16e-06,2609.9999999999995,447.0,,5.67,82.9,5.4e-10
force-save-2022.07.07-20.45.31.872.jpk-force,1,7.65e-07,1.85e-06,3239.9999999999995,106.0,,5.67,65.0,1.32e-10
force-save-2022.07.07-20.22.37.156.jpk-force,0,3.86e-07,6.86e-07,1679.9999999999998,138.0,,5.63,26.0,8.88e-11
force-save-2022.07.07-20.45.31.872.jpk-force,0,6.41e-08,6.34e-07,1699.9999999999998,60.5,,5.63,51.7,1.84e-10
force-save-2022.07.07-20.35.31.108.jpk-force,0,9.61e-08,9.52e-07,2219.9999999999995,72.7,,5.609999999999999,53.5,1.38e-10
force-save-2022.07.07-20.54.33.455.jpk-force,0,6.06e-08,5.94e-07,1149.9999999999998,26.7,,5.6000000000000005,207.0,1.07e-09
force-save-2022.07.07-20.33.03.003.jpk-force,0,1.75e-07,1.74e-06,2449.9999999999995,340.0,,5.6000000000000005,41.4,1.58e-10
force-save-2022.07.07-20.38.15.668.jpk-force,0,8.44e-08,8.32e-07,1219.9999999999998,310.0,,5.57,38.8,2.66e-10
force-save-2022.07.07-20.20.53.199.jpk-force,0,4.41e-08,4.28e-07,718.9999999999999,108.0,,5.57,70.8,6.65e-10
force-save-2022.07.07-20.45.19.527.jpk-force,0,5.25e-08,5.01e-07,758.9999999999999,394.0,,5.54,27.0,2.87e-10
force-save-2022.07.07-20.51.59.373.jpk-force,1,6.25e-07,1.43e-06,2290.0,325.0,,5.53,27.2,8.57e-11
force-save-2022.07.07-20.51.42.926.jpk-force,0,3.66e-08,3.09e-07,419.99999999999994,461.0,,5.5,36.3,8.73e-10
force-save-2022.07.07-20.21.31.019.jpk-force,0,1.47e-07,1.46e-06,1779.9999999999998,492.99999999999994,,5.5,70.2,6.14e-10
force-save-2022.07.07-20.49.41.268.jpk-force,0,1.23e-10,1.63e-06,1909.9999999999998,2950.0,,5.47,17.3,1.76e-10
force-save-2022.07.07-20.15.26.893.jpk-force,2,1.08e-06,1.32e-06,1970.0,100.0,,5.449999999999999,113.0,4.74e-10
force-save-2022.07.07-20.30.48.374.jpk-force,2,3.2e-06,4.16e-06,4909.999999999999,954.0,,5.449999999999999,49.2,1.86e-10
force-save-2022.07.07-20.55.06.140.jpk-force,1,3.96e-07,1.26e-06,1430.0,2210.0,,5.449999999999999,32.5,5.35e-10
force-save-2022.07.07-20.45.48.257.jpk-force,0,7.71e-08,7.45e-07,2869.9999999999995,52.800000000000004,,5.44,36.3,9.16e-11
force-save-2022.07.07-20.45.07.116.jpk-force,0,2.84e-07,2.75e-06,3199.9999999999995,1130.0,,5.44,49.3,3.21e-10
force-save-2022.07.07-20.25.45.919.jpk-force,0,8.07e-08,8.05e-07,996.9999999999998,1060.0,,5.44,28.2,4.11e-10
force-save-2022.07.07-20.51.26.684.jpk-force,1,1.55e-06,3.11e-06,4969.999999999999,130.0,,5.43,68.5,9.93e-11
force-save-2022.07.07-20.14.39.551.jpk-force,1,2.09e-06,2.16e-06,2579.9999999999995,1310.0,,5.41,30.3,2.08e-10
force-save-2022.07.07-20.18.33.665.jpk-force,2,2.08e-06,2.47e-06,3679.9999999999995,176.0,,5.41,64.0,1.48e-10
force-save-2022.07.07-20.39.50.707.jpk-force,0,1.03e-07,1.02e-06,1859.9999999999998,83.7,,5.41,74.39999999999999,2.5e-10
force-save-2022.07.07-20.19.40.583.jpk-force,1,7.83e-07,1.29e-06,2460.0,55.2,,5.390000000000001,103.0,2.63e-10
force-save-2022.07.07-20.42.06.859.jpk-force,0,1.71e-07,1.7e-06,4859.999999999999,96.6,,5.37,29.400000000000002,3.71e-11
force-save-2022.07.07-20.13.37.936.jpk-force,2,2.26e-06,2.7e-06,4809.999999999999,58.599999999999994,,5.359999999999999,113.0,1.57e-10
force-save-2022.07.07-20.10.39.081.jpk-force,2,1.84e-06,1.88e-06,2739.9999999999995,59.300000000000004,,5.33,206.0,6.68e-10
force-save-2022.07.07-20.17.51.534.jpk-force,2,1.02e-06,1.41e-06,2489.9999999999995,69.7,,5.3,96.39999999999999,2.58e-10
force-save-2022.07.07-20.37.09.793.jpk-force,0,2.31e-07,1.44e-06,1859.9999999999998,611.0,,5.29,35.6,2.26e-10
force-save-2022.07.07-20.28.55.222.jpk-force,1,2.24e-06,2.65e-06,3239.9999999999995,203.0,,5.28,168.0,7.98e-10
force-save-2022.07.07-20.54.33.455.jpk-force,3,1.53e-06,2.65e-06,3309.9999999999995,872.0,,5.28,32.9,1.4e-10
force-save-2022.07.07-20.25.29.646.jpk-force,2,2.72e-06,2.89e-06,3999.9999999999995,95.4,,5.27,160.0,3.9e-10
force-save-2022.07.07-20.18.09.411.jpk-force,1,3.12e-06,3.51e-06,4500.0,299.0,,5.27,78.3,2.26e-10
force-save-2022.07.07-20.32.08.754.jpk-force,1,3.03e-06,3.05e-06,3409.9999999999995,2250.0,,5.26,42.9,3.47e-10
force-save-2022.07.07-20.15.26.893.jpk-force,1,8.47e-07,1.04e-06,1439.9999999999998,204.0,,5.24,74.30000000000001,4.98e-10
force-save-2022.07.07-20.16.13.345.jpk-force,2,1.63e-06,1.73e-06,3199.9999999999995,201.0,,5.22,30.200000000000003,5.71e-11
force-save-2022.07.07-20.15.08.208.jpk-force,0,2.54e-08,2.51e-07,553.0,90.3,,5.21,47.300000000000004,5.17e-10
force-save-2022.07.07-20.50.37.284.jpk-force,0,6.07e-08,5.74e-07,2999.9999999999995,41.9,,5.21,31.800000000000004,9.46e-11
force-save-2022.07.07-20.13.33.040.jpk-force,2,2.39e-06,2.7e-06,3529.9999999999995,199.0,,5.18,103.0,3.52e-10
force-save-2022.07.07-20.47.02.296.jpk-force,0,5.79e-08,5.62e-07,1970.0,97.0,,5.17,22.3,7.69e-11
force-save-2022.07.07-20.49.14.047.jpk-force,0,6.51e-08,5.66e-07,723.9999999999999,643.0,,5.17,37.0,6.39e-10
force-save-2022.07.07-20.27.05.294.jpk-force,1,1.41e-06,1.85e-06,3489.9999999999995,92.89999999999999,,5.16,63.0,1.11e-10
force-save-2022.07.07-20.56.26.563.jpk-force,0,6.76e-08,6.71e-07,932.9999999999999,224.0,,5.1499999999999995,67.2,6.64e-10
force-save-2022.07.07-20.16.13.345.jpk-force,1,1.53e-06,1.57e-06,1999.9999999999998,312.0,,5.140000000000001,79.19999999999999,4.94e-10
force-save-2022.07.07-20.19.45.475.jpk-force,1,2.25e-06,2.69e-06,3239.9999999999995,453.0,,5.109999999999999,85.89999999999999,4.55e-10
force-save-2022.07.07-20.12.36.060.jpk-force,4,3e-06,3.04e-06,3999.9999999999995,570.0,,5.1,35.199999999999996,1.04e-10
