Filename,Index,X Min [m],X Max [m],Contour Length [nm],Bending Length [pm],Stretch Modulus,Residual RMS [pN],Breaking Force [pN],Critical Loading Rate [N/s]
force-save-2022.09.22-20.28.37.354.jpk-force,0,1.12e-07,1.11e-06,1519.9999999999998,71.8,,7.930000000000001,225.0,1.34e-09
force-save-2022.09.22-20.27.19.933.jpk-force,2,1.32e-06,1.53e-06,1939.9999999999998,47.300000000000004,,7.8999999999999995,525.0,3.04e-09
force-save-2022.09.22-19.21.58.460.jpk-force,0,2.64e-08,2.57e-07,330.0,319.0,,7.89,73.0,2.42e-09
force-save-2022.09.22-20.27.45.013.jpk-force,6,1.52e-06,2.03e-06,2709.9999999999995,75.10000000000001,,7.88,241.0,8.7e-10
force-save-2022.09.22-20.36.27.336.jpk-force,0,6.24e-08,5.79e-07,930.9999999999999,88.3,,7.869999999999999,98.8,7.05e-10
force-save-2022.09.22-20.40.17.711.jpk-force,0,1.38e-07,1.37e-06,1479.9999999999998,3250.0,,7.869999999999999,53.900000000000006,1.26e-09
force-save-2022.09.22-20.27.58.699.jpk-force,1,6.58e-07,8.63e-07,1579.9999999999998,53.6,,7.840000000000001,116.0,4.23e-10
force-save-2022.09.22-20.37.42.260.jpk-force,0,1.4e-07,1.39e-06,1799.9999999999998,136.0,,7.82,160.0,9.8e-10
force-save-2022.09.22-20.39.19.411.jpk-force,1,1.08e-06,1.58e-06,1889.9999999999998,363.0,,7.82,117.00000000000001,9.99e-10
force-save-2022.09.22-20.27.22.820.jpk-force,2,1.24e-06,2.33e-06,2909.9999999999995,136.0,,7.82,203.0,8.69e-10
force-save-2022.09.22-19.44.31.809.jpk-force,0,7.41e-11,9.2e-07,1309.9999999999998,371.0,,7.81,35.9,2.33e-10
force-save-2022.09.22-20.27.53.173.jpk-force,1,7.99e-07,1.46e-06,2049.9999999999995,67.60000000000001,,7.81,212.0,8.78e-10
force-save-2022.09.22-20.42.44.540.jpk-force,1,4.45e-07,6.42e-07,1320.0,28.6,,7.8,171.0,7.08e-10
force-save-2022.09.22-20.20.43.337.jpk-force,0,6.26e-12,7.46e-08,308.99999999999994,27.9,,7.65,62.800000000000004,1.36e-09
force-save-2022.09.22-19.36.54.249.jpk-force,2,3.78e-07,2.18e-06,2519.9999999999995,359.0,,7.61,164.0,1.27e-09
force-save-2022.09.22-20.16.16.601.jpk-force,0,1.58e-10,1.6e-06,1799.9999999999998,825.0,,7.6,105.0,1.38e-09
force-save-2022.09.22-20.31.04.128.jpk-force,1,1.01e-07,6.15e-07,702.9999999999999,3090.0,,7.59,22.1,6.73e-10
force-save-2022.09.22-19.39.51.288.jpk-force,0,1.66e-07,1.64e-06,2110.0,282.0,,7.540000000000001,82.5,4.64e-10
force-save-2022.09.22-19.40.05.007.jpk-force,0,5.03e-08,5.04e-07,713.9999999999999,196.0,,7.5200000000000005,70.30000000000001,8.54e-10
force-save-2022.09.22-19.24.55.173.jpk-force,0,1.88e-11,5.53e-07,956.9999999999998,411.0,,7.5200000000000005,17.3,1.12e-10
force-save-2022.09.22-19.30.00.801.jpk-force,3,3.67e-07,3.82e-07,524.9999999999999,25.099999999999998,,7.5,634.0,9.36e-09
force-save-2022.09.22-20.43.59.575.jpk-force,0,6.4e-08,6.31e-07,1140.0,224.0,,7.47,28.299999999999997,1.45e-10
force-save-2022.09.22-19.26.24.056.jpk-force,1,2.46e-07,1.95e-06,2339.9999999999995,421.0,,7.459999999999999,94.5,6.4e-10
force-save-2022.09.22-20.21.24.796.jpk-force,0,5.6e-08,5.55e-07,641.9999999999999,964.0,,7.459999999999999,61.3,1.8e-09
force-save-2022.09.22-19.40.49.475.jpk-force,0,2.33e-08,2.32e-07,302.99999999999994,321.0,,7.430000000000001,65.5,2.33e-09
force-save-2022.09.22-20.26.35.364.jpk-force,0,8.41e-08,1.83e-06,2179.9999999999995,352.0,,7.430000000000001,120.0,8.86e-10
force-save-2022.09.22-20.49.23.994.jpk-force,1,1.58e-07,4.44e-07,997.9999999999999,76.2,,7.430000000000001,54.4,2.95e-10
force-save-2022.09.22-20.34.37.888.jpk-force,1,4.64e-07,1.5e-06,1859.9999999999998,229.0,,7.41,131.0,9.32e-10
force-save-2022.09.22-19.39.20.678.jpk-force,0,6.6e-08,2.49e-06,2669.9999999999995,3570.0,,7.39,67.10000000000001,1.06e-09
force-save-2022.09.22-19.27.39.266.jpk-force,0,8.18e-08,7.92e-07,889.9999999999999,3060.0,,7.3500000000000005,28.5,7.75e-10
force-save-2022.09.22-19.36.06.972.jpk-force,0,6.77e-11,7.24e-07,849.9999999999999,591.0,,7.32,83.19999999999999,1.71e-09
force-save-2022.09.22-20.28.04.225.jpk-force,0,8.68e-08,8.62e-07,1399.9999999999998,45.300000000000004,,7.3,186.0,8.56e-10
force-save-2022.09.22-19.36.51.357.jpk-force,1,7.89e-08,6.1e-07,711.9999999999999,1770.0,,7.2700000000000005,29.900000000000002,7.81e-10
force-save-2022.09.22-20.24.33.112.jpk-force,0,1.08e-10,1.78e-06,2409.9999999999995,508.0,,7.25,33.699999999999996,1.35e-10
force-save-2022.09.22-19.42.12.905.jpk-force,0,5.79e-08,5.75e-07,660.0,2140.0,,7.2299999999999995,30.0,9.46e-10
force-save-2022.09.22-20.27.19.933.jpk-force,3,1.58e-06,1.91e-06,2539.9999999999995,25.6,,7.21,735.0,2.78e-09
force-save-2022.09.22-19.35.11.299.jpk-force,0,9.16e-08,9.05e-07,1039.9999999999998,2110.0,,7.21,31.5,6.44e-10
force-save-2022.09.22-19.31.40.325.jpk-force,0,4.79e-11,1.79e-06,2079.9999999999995,645.0,,7.2,89.5,8.42e-10
force-save-2022.09.22-20.39.19.411.jpk-force,0,1.03e-07,1.02e-06,1250.0,243.0,,7.1899999999999995,136.0,1.5e-09
force-save-2022.09.22-19.39.59.456.jpk-force,0,2.07e-08,2.02e-07,319.99999999999994,65.2,,7.12,140.0,2.93e-09
force-save-2022.09.22-19.28.45.992.jpk-force,0,4.6e-11,1.91e-07,314.99999999999994,88.4,,7.08,92.4,1.84e-09
force-save-2022.09.22-20.34.43.429.jpk-force,2,1.25e-06,1.9e-06,2819.9999999999995,85.89999999999999,,7.0600000000000005,132.0,3.55e-10
force-save-2022.09.22-20.44.13.382.jpk-force,1,1.33e-07,6.24e-07,904.9999999999999,193.0,,7.04,64.60000000000001,5.74e-10
force-save-2022.09.22-20.23.54.180.jpk-force,2,2.51e-07,1.52e-06,2160.0,122.99999999999999,,7.0200000000000005,109.0,4.25e-10
force-save-2022.09.22-20.43.01.195.jpk-force,2,4.15e-07,1.47e-06,2009.9999999999995,106.0,,7.01,155.0,7.26e-10
force-save-2022.09.22-19.30.00.801.jpk-force,2,3.15e-07,3.62e-07,533.0,20.2,,6.99,582.0,7.41e-09
force-save-2022.09.22-20.33.17.408.jpk-force,0,2.98e-08,7.55e-07,948.9999999999999,245.99999999999997,,6.970000000000001,109.0,1.42e-09
force-save-2022.09.22-20.46.10.055.jpk-force,0,5.62e-11,1.5e-06,2309.9999999999995,379.0,,6.9399999999999995,26.3,8.12e-11
force-save-2022.09.22-20.25.06.424.jpk-force,0,3e-11,1.3e-06,1499.9999999999998,2210.0,,6.869999999999999,26.7,3.49e-10
force-save-2022.09.22-20.29.49.209.jpk-force,0,9.36e-11,6.77e-07,1210.0,162.0,,6.86,40.6,1.99e-10
force-save-2022.09.22-20.16.24.773.jpk-force,0,1.58e-07,1.57e-06,1729.9999999999998,1889.9999999999998,,6.86,66.0,1.11e-09
force-save-2022.09.22-20.27.45.013.jpk-force,0,4.83e-08,4.83e-07,1309.9999999999998,22.8,,6.8500000000000005,135.0,5.59e-10
force-save-2022.09.22-20.44.35.610.jpk-force,1,1.97e-07,1.28e-06,1829.9999999999998,296.0,,6.8500000000000005,44.3,2.01e-10
force-save-2022.09.22-19.34.10.128.jpk-force,2,1.44e-06,1.48e-06,1739.9999999999998,63.60000000000001,,6.83,723.0,6.43e-09
force-save-2022.09.22-20.26.57.667.jpk-force,0,9.28e-08,9.19e-07,1190.0,215.0,,6.8,103.0,9.5e-10
force-save-2022.09.22-20.35.16.633.jpk-force,0,8.27e-08,8.24e-07,1819.9999999999998,25.0,,6.8,170.0,5.01e-10
force-save-2022.09.22-20.26.07.564.jpk-force,0,6.4e-08,6.34e-07,1109.9999999999998,127.0,,6.79,55.0,2.99e-10
force-save-2022.09.22-20.27.42.120.jpk-force,0,3.54e-13,1.54e-06,2330.0,155.0,,6.779999999999999,69.2,2.19e-10
force-save-2022.09.22-19.28.32.140.jpk-force,0,4.2e-13,6.37e-07,1279.9999999999998,140.0,,6.779999999999999,36.5,1.58e-10
force-save-2022.09.22-20.22.20.082.jpk-force,1,1.03e-06,1.96e-06,2259.9999999999995,443.0,,6.77,136.0,1.17e-09
force-save-2022.09.22-20.29.21.532.jpk-force,1,2.79e-06,3.22e-06,4289.999999999999,58.199999999999996,,6.760000000000001,320.0,7.52e-10
force-save-2022.09.22-20.28.26.370.jpk-force,3,1.39e-06,1.84e-06,2250.0,293.0,,6.760000000000001,113.0,7.06e-10
force-save-2022.09.22-20.48.01.056.jpk-force,2,9.01e-07,9.47e-07,1389.9999999999998,23.200000000000003,,6.71,516.0,2.78e-09
force-save-2022.09.22-20.41.46.291.jpk-force,1,3.16e-07,9.66e-07,1709.9999999999998,130.0,,6.7,51.8,1.83e-10
force-save-2022.09.22-19.37.13.507.jpk-force,3,2.87e-07,1.78e-06,2240.0,712.0,,6.68,37.9,2.18e-10
force-save-2022.09.22-20.44.18.924.jpk-force,0,4.56e-08,4.42e-07,2039.9999999999998,21.2,,6.67,72.7,2.69e-10
force-save-2022.09.22-20.26.57.667.jpk-force,1,9.93e-07,1.51e-06,1959.9999999999995,180.0,,6.66,119.0,6.6e-10
force-save-2022.09.22-19.34.40.790.jpk-force,2,4.07e-07,4.16e-07,571.9999999999999,21.0,,6.66,751.0,1.01e-08
force-save-2022.09.22-20.48.26.014.jpk-force,0,4.08e-08,4.04e-07,568.9999999999999,146.0,,6.65,97.2,1.46e-09
force-save-2022.09.22-20.29.10.509.jpk-force,2,1.06e-06,1.95e-06,2559.9999999999995,153.0,,6.619999999999999,134.0,5.58e-10
force-save-2022.09.22-19.38.36.428.jpk-force,1,1.81e-07,4.81e-07,577.0,875.0,,6.6000000000000005,45.5,1.25e-09
force-save-2022.09.22-20.35.00.106.jpk-force,1,2.46e-07,9.54e-07,1509.9999999999998,72.19999999999999,,6.6000000000000005,128.0,5.76e-10
force-save-2022.09.22-20.47.41.797.jpk-force,0,1.5e-11,4.14e-07,646.9999999999999,69.6,,6.59,137.0,1.44e-09
force-save-2022.09.22-20.45.20.011.jpk-force,0,7.52e-08,5.43e-07,698.0,418.0,,6.59,55.0,8.95e-10
force-save-2022.09.22-20.38.40.358.jpk-force,0,8.32e-08,8.07e-07,1269.9999999999998,229.0,,6.58,40.699999999999996,2.23e-10
force-save-2022.09.22-20.34.37.888.jpk-force,0,3.47e-08,3.3e-07,603.9999999999999,265.0,,6.569999999999999,23.5,2.27e-10
force-save-2022.09.22-20.27.00.544.jpk-force,0,9.01e-08,8.96e-07,1199.9999999999998,77.0,,6.52,241.0,1.95e-09
force-save-2022.09.22-20.26.29.825.jpk-force,0,2.06e-07,2.04e-06,2579.9999999999995,610.0,,6.46,43.0,2.06e-10
force-save-2022.09.22-20.49.23.994.jpk-force,2,5.74e-07,1.55e-06,2290.0,164.0,,6.44,71.10000000000001,2.43e-10
