Filename,Index,X Min [m],X Max [m],Contour Length [nm],Bending Length [pm],Stretch Modulus,Residual RMS [pN],Breaking Force [pN],Critical Loading Rate [N/s]
force-save-2022.09.22-18.20.33.993.jpk-force,3,2.51e-07,8.24e-07,1010.0,419.0,,7.2700000000000005,77.80000000000001,1.05e-09
force-save-2022.09.22-18.12.14.695.jpk-force,4,2.18e-07,2.31e-07,350.99999999999994,49.3,,7.26,211.0,3.91e-09
force-save-2022.09.22-18.42.02.670.jpk-force,1,2.11e-06,2.37e-06,2889.9999999999995,369.0,,7.21,94.3,4.6e-10
force-save-2022.09.22-18.15.22.218.jpk-force,4,4.4e-07,8.2e-07,1069.9999999999998,336.0,,7.18,61.3,5.9e-10
force-save-2022.09.22-18.41.43.177.jpk-force,0,2.33e-08,2.29e-07,313.99999999999994,259.0,,7.16,62.00000000000001,1.73e-09
force-save-2022.09.22-18.31.35.799.jpk-force,1,8e-07,8.39e-07,1419.9999999999998,143.0,,7.15,52.5,2.22e-10
force-save-2022.09.22-18.09.40.006.jpk-force,3,1.01e-06,1.17e-06,4259.999999999999,34.7,,7.09,59.60000000000001,8.85e-11
force-save-2022.09.22-18.22.48.873.jpk-force,0,5.92e-11,1.01e-06,1190.0,681.0,,7.08,69.3,9.61e-10
force-save-2022.09.22-18.09.42.561.jpk-force,0,1.3e-07,7.41e-07,1629.9999999999998,73.2,,7.07,59.0,1.94e-10
force-save-2022.09.22-18.40.44.541.jpk-force,0,2.51e-10,2.76e-07,364.99999999999994,437.0,,7.07,44.2,1.2e-09
force-save-2022.09.22-18.40.12.594.jpk-force,1,6.33e-07,1.79e-06,2370.0,534.0,,7.0600000000000005,36.5,1.57e-10
force-save-2022.09.22-18.30.32.750.jpk-force,1,5.84e-07,8.53e-07,1759.9999999999998,172.0,,7.04,28.099999999999998,8.34e-11
force-save-2022.09.22-18.39.06.992.jpk-force,0,9.34e-08,7.07e-07,956.9999999999998,262.0,,7.029999999999999,65.3,6.37e-10
force-save-2022.09.22-18.25.15.115.jpk-force,2,9.52e-07,1.73e-06,2209.9999999999995,529.0,,7.029999999999999,46.2,2.41e-10
force-save-2022.09.22-18.22.29.227.jpk-force,0,2.8e-08,2.76e-07,445.99999999999994,190.0,,7.0200000000000005,45.5,6.5e-10
force-save-2022.09.22-18.32.53.524.jpk-force,0,5.26e-08,5.17e-07,910.9999999999999,195.0,,6.9799999999999995,35.0,2.26e-10
force-save-2022.09.22-18.26.06.215.jpk-force,0,4.47e-08,4.4e-07,763.9999999999999,97.0,,6.970000000000001,72.8,5.65e-10
force-save-2022.09.22-18.38.59.583.jpk-force,5,2.64e-07,9.67e-07,1369.9999999999998,218.0,,6.970000000000001,63.5,3.83e-10
force-save-2022.09.22-18.15.09.910.jpk-force,3,3.07e-07,5.33e-07,788.9999999999999,251.0,,6.96,46.1,4.37e-10
force-save-2022.09.22-18.36.50.907.jpk-force,0,1.68e-07,1.67e-06,1989.9999999999998,671.0,,6.9,61.8,4.75e-10
force-save-2022.09.22-18.33.15.437.jpk-force,1,1.87e-07,2.56e-07,419.99999999999994,130.0,,6.89,63.300000000000004,9.6e-10
force-save-2022.09.22-18.23.57.510.jpk-force,5,1.48e-06,1.94e-06,2449.9999999999995,590.0,,6.869999999999999,43.9,2.1e-10
force-save-2022.09.22-18.18.44.905.jpk-force,4,2.05e-07,2.45e-07,529.0,39.1,,6.86,114.0,1.1e-09
force-save-2022.09.22-18.30.59.557.jpk-force,0,2.59e-08,2.52e-07,359.0,465.0,,6.84,28.8,6.44e-10
force-save-2022.09.22-18.35.52.111.jpk-force,1,7.83e-07,1.26e-06,1639.9999999999998,234.00000000000003,,6.79,91.3,5.83e-10
force-save-2022.09.22-18.30.59.557.jpk-force,1,4.93e-07,2.55e-06,3269.9999999999995,414.0,,6.75,56.199999999999996,1.92e-10
force-save-2022.09.22-18.42.54.124.jpk-force,0,1.19e-07,1.17e-06,1789.9999999999998,136.0,,6.72,75.10000000000001,2.89e-10
force-save-2022.09.22-18.43.13.642.jpk-force,1,9.41e-07,1.43e-06,1889.9999999999998,465.0,,6.72,42.2,2.24e-10
force-save-2022.09.22-18.42.02.670.jpk-force,0,2.08e-07,2.06e-06,2699.9999999999995,252.0,,6.71,81.6,3.14e-10
force-save-2022.09.22-18.09.35.129.jpk-force,2,1.71e-06,2.48e-06,2869.9999999999995,470.00000000000006,,6.66,125.00000000000001,8.37e-10
force-save-2022.09.22-18.11.16.547.jpk-force,5,1.18e-06,2.99e-06,3439.9999999999995,1160.0,,6.65,53.6,2.98e-10
force-save-2022.09.22-18.22.29.227.jpk-force,2,7.38e-07,1.32e-06,1540.0,1900.0,,6.63,28.7,3.4e-10
force-save-2022.09.22-18.39.14.140.jpk-force,1,3.11e-07,7.35e-07,1019.9999999999999,702.0,,6.58,21.7,1.88e-10
force-save-2022.09.22-18.10.25.679.jpk-force,3,1.23e-06,1.79e-06,2330.0,424.0,,6.5600000000000005,50.800000000000004,2.24e-10
force-save-2022.09.22-18.11.26.299.jpk-force,4,2.71e-07,2.87e-07,364.99999999999994,489.99999999999994,,6.5600000000000005,51.1,1.56e-09
force-save-2022.09.22-18.33.51.943.jpk-force,2,3.64e-07,9.76e-07,1120.0,1950.0,,6.55,33.0,5.92e-10
force-save-2022.09.22-18.39.19.018.jpk-force,1,2.64e-07,3.62e-07,484.0,449.0,,6.55,40.699999999999996,8.13e-10
force-save-2022.09.22-18.12.19.569.jpk-force,7,2.17e-07,2.38e-07,314.99999999999994,131.0,,6.52,149.0,4.37e-09
force-save-2022.09.22-18.25.24.864.jpk-force,1,5.73e-07,1.18e-06,1509.9999999999998,378.0,,6.52,63.099999999999994,4.74e-10
force-save-2022.09.22-18.36.11.714.jpk-force,1,5.91e-07,8.03e-07,1679.9999999999998,112.0,,6.49,41.8,1.3e-10
force-save-2022.09.22-18.26.22.998.jpk-force,1,1.62e-07,2.49e-07,301.99999999999994,1170.0,,6.47,31.000000000000004,1.47e-09
force-save-2022.09.22-18.33.54.494.jpk-force,1,3.4e-07,4.36e-07,584.9999999999999,303.0,,6.43,58.9,9.59e-10
force-save-2022.09.22-18.38.01.231.jpk-force,0,1.44e-07,8.54e-07,1010.0,726.0,,6.41,60.199999999999996,9.41e-10
force-save-2022.09.22-18.33.54.494.jpk-force,3,5.24e-07,8.99e-07,1230.0,517.0,,6.38,31.900000000000002,2.4e-10
force-save-2022.09.22-18.10.25.679.jpk-force,2,8.01e-07,1.15e-06,1409.9999999999998,871.0,,6.37,37.7,3.5e-10
force-save-2022.09.22-18.31.06.628.jpk-force,3,1.52e-06,2.81e-06,3399.9999999999995,443.0,,6.37,84.0,3.61e-10
force-save-2022.09.22-18.35.05.445.jpk-force,1,3.83e-07,4.95e-07,674.9999999999999,330.0,,6.36,49.8,6.7e-10
force-save-2022.09.22-18.31.45.411.jpk-force,1,1.21e-06,1.3e-06,1699.9999999999998,299.0,,6.33,68.3,4.17e-10
force-save-2022.09.22-18.13.51.482.jpk-force,3,2.37e-06,2.6e-06,3759.9999999999995,48.5,,6.29,263.0,5.58e-10
force-save-2022.09.22-18.25.46.792.jpk-force,2,2.08e-06,2.35e-06,3249.9999999999995,301.0,,6.2,50.4,1.36e-10
force-save-2022.09.22-18.11.28.855.jpk-force,3,3.53e-07,4.29e-07,606.9999999999999,458.0,,6.19,30.3,4.06e-10
force-save-2022.09.22-18.41.50.369.jpk-force,2,1.27e-06,1.28e-06,1919.9999999999995,256.0,,6.159999999999999,43.599999999999994,1.67e-10
force-save-2022.09.22-18.34.21.469.jpk-force,2,1.22e-06,1.46e-06,1789.9999999999998,385.0,,6.159999999999999,82.5,6.16e-10
force-save-2022.09.22-18.22.12.120.jpk-force,1,6.96e-07,7.78e-07,1329.9999999999998,121.0,,6.12,60.6,2.72e-10
force-save-2022.09.22-18.42.49.250.jpk-force,2,1.85e-06,2.35e-06,2909.9999999999995,333.0,,6.1000000000000005,89.1,3.9e-10
force-save-2022.09.22-18.09.17.981.jpk-force,2,1.27e-06,1.38e-06,1529.9999999999998,2870.0,,6.1000000000000005,36.2,6.23e-10
force-save-2022.09.22-18.14.50.244.jpk-force,2,7.31e-07,7.68e-07,952.9999999999999,61.8,,6.08,480.0,5.86e-09
force-save-2022.09.22-18.36.48.352.jpk-force,3,1.85e-06,2.2e-06,2730.0,503.0,,6.06,58.1,2.68e-10
force-save-2022.09.22-18.38.01.231.jpk-force,1,8.77e-07,9.38e-07,1140.0,858.0,,5.99,40.3,4.94e-10
force-save-2022.09.22-18.10.16.579.jpk-force,2,8.34e-07,9.59e-07,1289.9999999999998,309.0,,5.9,57.3,4.09e-10
force-save-2022.09.22-18.34.14.196.jpk-force,2,1.04e-06,1.21e-06,1450.0,1280.0,,5.88,31.800000000000004,3.41e-10
force-save-2022.09.22-18.33.54.494.jpk-force,2,4.46e-07,4.76e-07,759.9999999999999,204.0,,5.859999999999999,43.7,3.76e-10
force-save-2022.09.22-18.34.21.469.jpk-force,3,1.46e-06,1.48e-06,1729.9999999999998,950.9999999999999,,5.800000000000001,53.8,5.47e-10
force-save-2022.09.22-18.12.00.178.jpk-force,4,2.99e-07,3.09e-07,460.99999999999994,75.0,,5.6000000000000005,149.0,2.25e-09
force-save-2022.09.22-18.09.35.129.jpk-force,3,2.52e-06,2.7e-06,3359.9999999999995,468.00000000000006,,5.49,61.7,2.39e-10
